,Word,Count
47138,preconceituosos,3
13835,Perguntar,3
24527,“cidadão,3
105086,Miralles,3
110208,Slack,3
84564,respondêla,3
47151,traduzidas,3
24515,Miotto,3
105090,Desaguadero,3
24505,corregedorias,3
24500,Usuários,3
47165,Embaixo,3
47169,Ajudar,3
58741,pensemos,3
58737,minhoca,3
58771,enquadrem,3
13811,Molenbeek,3
105082,andino,3
78362,Feitoza,3
105066,Rumos,3
74214,drinks,3
47092,conversas”,3
24543,Lembremos,3
47097,PTDF,3
88981,carão,3
78371,chocam,3
74218,35°C,3
58793,encarnava,3
13795,vagão,3
105077,altiplano,3
84568,desprotegidas,3
58785,imensurável,3
58784,honrou,3
78367,Surpreendentemente,3
13801,bombons,3
78364,Brasileia,3
13809,estigmatização,3
110220,unicórnios,3
24606,testemunhadas,3
94107,caterva,3
47188,Inácio Lula,3
46854,necessários”,3
46843,Guillem,3
59015,insubstituível,3
46845,referendadas,3
46847,efetivaria,3
46849,5830020072458771,3
46850,37a,3
46851,Cooperativismo,3
46852,576471,3
46853,refutará,3
24706,abstrair,3
46840,formularem,3
59010,canoas,3
24702,repugnância,3
24700,chavões,3
59009,sangrentas,3
24698,vêse,3
59005,oliva,3
58996,colecionar,3
58995,crio,3
24685,“cidadãos,3
24712,anedota,3
46839,PúblicoCNMP,3
84544,Assuzena,3
59026,638,3
13498,calcado,3
24742,tentados,3
59041,inata,3
59040,moldou,3
24737,deslocando,3
96666,Helvio,3
59034,charutos,3
46818,prosseguisse,3
74130,flexibilizações,3
46824,GuarujáSP,3
46838,opinativas,3
104971,Kyungnam,3
59022,absolverá,3
13516,website,3
46830,“poderia,3
74136,"

No",3
46833,“parceiros,3
90324,Diyab,3
24714,dogma,3
46837,Basearam,3
104982,Mitica,3
24681,alardeada,3
46881,Usei,3
58926,Reys,3
58946,Impedidas,3
58941,tratamento”,3
74160,sereísmo,3
74161,Saara,3
46947,Costurei,3
74163,purpurina,3
46955,RMC,3
24630,gerará,3
46959,821,3
46962,matricular,3
46882,aproválo,3
46965,Voluntária,3
58920,Infectologia,3
105012,desertaram,3
24618,morno,3
24617,reservando,3
86461,identificavase,3
13673,estrondo,3
105017,Paektu,3
13678,agarrou,3
24657,morto”,3
46922,longínquo,3
46921,chefiados,3
24663,“direitos,3
46883,pretendentes,3
78453,Jiping,3
46886,insignes,3
46887,colenda,3
46888,escrúpulos,3
74145,ditou,3
13549,encanada,3
13554,apreciadas,3
74146,cavado,3
78446,malsã,3
58970,Escrevo,3
58968,longe”,3
24671,ordenando,3
46910,benfeitor,3
13569,“serão,3
58961,desenhados,3
46915,querelas,3
46917,Batman,3
78439,estafe,3
13858,Stanislaw,3
13860,garantismo,3
109988,Bohren,3
47451,ÔNIBUS,3
24291,satírica,3
14084,538,3
14085,1728,3
78245,ato”,3
24285,Molins,3
89008,veiculados,3
47446,transformamos,3
24282,Gérard,3
78242,libidinoso,3
58493,Citibank,3
47427,afastamentos,3
14123,anseia,3
58490,abençoar,3
96571,Mentiu,3
74325,Dytz,3
105231,advertidos,3
58475,Progressistas,3
24265,10h25,3
14131,Receber,3
47475,gratuidades,3
24297,cartãopostal,3
47424,estruturando,3
47371,Antonietto,3
105195,Denmark,3
47374,Petroquisa,3
24337,esfaqueamento,3
24336,protegerem,3
24334,atacava,3
47381,retribuída,3
24329,garçonete,3
105193,conciliatório,3
24325,cilindros,3
58552,reconsideração,3
58546,geradoras,3
94225,petroquímicos,3
24318,londrina,3
47399,definha,3
58540,incidem,3
14051,Família’,3
47404,Xepa,3
58534,votovista,3
105202,explosivas,3
58530,intercorrente,3
74306,USB,3
14141,geopolíticas,3
24260,Abdeslam,3
94240,empolgada,3
47554,Welles,3
24213,“estabilidade,3
58416,Vinho,3
58412,Submédio,3
84635,factuais,3
47545,mexeram,3
58408,Pernambucano,3
58406,Mandacaru,3
14250,propagarem,3
47553,Orson,3
58401,videiras,3
78225,embriagada,3
58400,mostrassem,3
14271,lemos,3
47559,passaporte”,3
24205,ANC,3
109993,norueguesas,3
24204,Africano,3
58392,Enologia,3
84639,SONORATEMER,3
94272,raivoso,3
58422,Francisco”,3
74338,dolo’,3
47532,Pop,3
47531,pendor,3
24259,Salah,3
14156,Narendra,3
58463,protocolando,3
24254,Allahu,3
24248,Carcassone,3
78221,comparecerem,3
86414,contarão,3
105239,descrevia,3
14177,Gülen,3
47502,conjecturas,3
58439,Rami,3
58438,alZor,3
78205,problemaço,3
105245,ventania,3
24226,entendimento”,3
94256,sermão,3
94258,defendesse,3
47527,Hanks,3
78200,aposentando,3
47372,Srougi,3
47370,Stávale,3
78335,confidente,3
58665,Espécies,3
74253,sistematização,3
86441,vislumbrado,3
47244,a corrupção,3
24441,Rigorosamente,3
58671,lacraia,3
47247,assistirá,3
74255,catalã,3
78301,seringueiros,3
74256,Cambrils,3
13917,2302,3
58682,Possuem,3
13919,meiaboca,3
58659,arrancar,3
24433,cansadas,3
58654,ferozes,3
58653,Scolopendra,3
13923,desinformada,3
47268,politizado,3
110129,Stefanini,3
78289,Middleton,3
58681,besouros,3
58683,alongado,3
47369,Scaff,3
24457,que o,3
119612,Ferroviário,3
94168,desastradas,3
78332,boates,3
47195,Alegre ,3
74232,apontará,3
24465,fragmentadas,3
74234,gaveta”,3
58712,teias,3
58710,moscas,3
13874,espelhamento,3
78309,avisálo,3
78321,peão,3
13878,‘Drousys’,3
78317,seringueiro,3
74245,Tríplex,3
105128,Huanuni,3
105130,colonizador,3
47226,ferradura,3
90268,inevitável”,3
58685,digestivos,3
74261,Trapero,3
58642,caudas,3
24429,vocábulo,3
58573,produto”,3
74280,trancaram,3
47338,abateu,3
96590,Grimaldo,3
14030,“Certamente,3
74285,elegerá,3
74286,homenageada,3
74290,inviabilizado,3
24378,enfrentála,3
74291,inviabilizem,3
24367,infiéis,3
13937,Caçapava,3
84607,estaca,3
90256,DIREITO,3
90255,PROFESSOR,3
47358,irriga,3
47359,hipertensa,3
47362,entubada,3
47364,2448,3
14045,cito,3
47368,Milberto,3
24387,ganha”,3
84598,Responsáveis,3
58604,centopeias,3
58606,vertebrado,3
78279,bolsistas,3
58630,arrepios,3
58629,invertebrado,3
94200,Binyamin,3
13942,BR040,3
58626,tendemos,3
47300,relevantes”,3
90264,sobreviverá,3
24405,pedirão,3
119603,Cachoeiras,3
58621,águias,3
58619,dorsais,3
58618,espinhas,3
47309,broncas,3
74269,pedestre,3
105156,hortaliças,3
74271,protegeram,3
47314,Lurian,3
47317,virava,3
74679,impugnados,3
23461,apertando,3
48416,BOLSONARO,3
15890,exibiam,3
22559,encerre,3
22556,julguem,3
56589,Graziela,3
75043,7h40m,3
49531,estadias,3
49532,prolongadas,3
56583,intranet,3
49539,aeroespaciais,3
56582,1632017,3
77464,desgraçado,3
77470,despropositada,3
15895,Dmitri,3
94704,Gonzaguinha,3
86104,Ampliar,3
15912,irrestrita”,3
77457,destilar,3
75052,sedicioso,3
94708,defecções,3
77454,defendêla,3
96160,antirretroviral,3
49523,carecia,3
56594,discutirem,3
49463,falidas,3
77478,CÂMARA,3
49469,Grechko,3
56627,Olivio,3
106136,visitála,3
49476,telescópios,3
49477,firmamento,3
49479,Kruschev,3
22645,extrapolando,3
96170,Benzaken,3
56616,peremptória,3
22625,oblíqua,3
77472,Precisam,3
22622,TJDFT,3
22611,“Sim”,3
49503,pensávamos,3
15865,negociar”,3
49507,bosques,3
94700,Janu,3
22581,distorcendo,3
75037,pátrio,3
22563,disfarçadas,3
15925,conflituosos,3
49578,pretensos,3
75063,hodierno,3
75090,áspera,3
75082,circuito”,3
49639,País’,3
56490,formula,3
106226,provocativa,3
75089,Shellbil,3
49653,temática”,3
118019,desaprovaram,3
89965,16h30,3
49658,triste”,3
15965,Organizadas,3
22518,praticavam,3
86090,Melhorar,3
15974,Florentino,3
49675,pegado,3
15985,pancadaria,3
15993,ethos,3
49680,heroica,3
22418,aplaudilo,3
22416,magnífico,3
75098,reparações,3
75081,“palavra,3
49632,multiplicada,3
15960,descarregar,3
49628,Aeródromo,3
49586,videomonitoramento,3
22515,intocáveis,3
106198,teológicas,3
56533,Desenvolvedor,3
56528,Management,3
22508,indelével,3
15934,subtexto,3
106204,calvário,3
118005,Standing,3
49607,caracterizando,3
75072,Absurdo,3
75073,alfabetizada,3
49610,“possuía,3
94721,Vassallo,3
49618,Tucunaré,3
75077,tranquilizou,3
15956,bruxa,3
22470,Empreendedores,3
49627,triplicar,3
106132,Cortezal,3
106129,Celestial,3
15998,Turner,3
22800,paralisou,3
106071,Ivereigh,3
56754,Reichstag,3
77532,Tropicalismo,3
74979,XiqueXique,3
96194,treinando,3
84954,instigante,3
49320,tacar,3
119262,sapiens”,3
56745,ativam,3
90017,adoráveis,3
94666,micróbios,3
49331,doppler,3
56738,embolsado,3
109196,deportados,3
56730,Monti,3
109193,Lyskenko,3
109192,Ames,3
77523,Estranha,3
77522,Cursino,3
49351,prescritos,3
49307,instaura,3
90019,treta,3
94692,compensado,3
56780,Özoğuz,3
49267,Juntamente,3
77550,Dir,3
77549,Encantados,3
15652,conversarem,3
84949,capenga,3
84950,republicano”,3
15664,psicólogas,3
22835,geeks,3
56782,comissária,3
22828,demolida,3
77538,atravessado,3
22827,desatado,3
89199,Academias,3
49291,renda”,3
109215,capangas,3
106065,Manzatto,3
74970,embromação,3
15686,nórdica,3
49298,“ter,3
22821,Izaguirre,3
74988,“nosso,3
109185, Cronologia,3
49355,aeronauta,3
49430,compilou,3
77503,Farofeiros,3
84973,Exministrochefe,3
77501,reporta,3
56674,backups,3
49421,prescreveu,3
22696,acomodado,3
22688,‘Será,3
56670,demonstradas,3
84975,perdoada,3
84978,arcando,3
49356,rápido”,3
49433,danificou,3
49436,EEI,3
49438,orbital,3
89212,MAS,3
117969,Mansão,3
75013,constrange,3
56647,Tórtima,3
49453,morresse,3
49455,inspiradora,3
49414,Pirro,3
56678,manuseado,3
15790,variavam,3
75001,contrariada,3
106091,apostólicas,3
94679,Tentando,3
49363,supervisor,3
77512,Fragoso,3
15735,"janeiro

O",3
56708,Altomani,3
94680,Heymann,3
74994,contamine,3
49378,silenciado,3
96188,comprimidos,3
22757,Mude,3
49383,politraumatismo,3
15742,reassume,3
22751,estimulo,3
84968,cambiais,3
15755,Interrogatório,3
49392,Mandaguaçu,3
22739,chuteira,3
49395,freou,3
49687,envenenando,3
22409,Homenageado,3
23459,frações,3
108992,Achou,3
75167,bilhões ,3
49936,coquetéis,3
22173,humilha,3
49940,cânceres,3
56252,sim”,3
75168,confirmações,3
108996,Kosovo,3
56248,“Eram,3
77356,Quebraram,3
56243,provisão,3
56258,maestria,3
77354,convenhamos,3
56236,Trazer,3
89254,Tratar,3
16138,ultimas,3
56229,incisivo,3
16139,simbolizar,3
56226,simpatizante,3
49963,inespecíficas,3
75181,Macris,3
22182,“Senhor,3
118076,Rosimar,3
49885,estalo,3
49907,Dacca,3
49888,Bohora,3
56290,jucá,3
56289,SARNEY,3
49895,nepaleses,3
16108,Senso,3
49899,entrarmos,3
85064,LOMAN,3
49901,aflito,3
56282,2015”,3
56277,âmbitos,3
77361,relação”,3
49911,gerentegeral,3
49912,Raj,3
96116,Marcatti,3
56270,cartelização,3
49917,montanhoso,3
56266,aportaram,3
22191,aturar,3
85067,no7593,3
56261,864,3
16151,Governistas,3
56214,“candidato,3
56213,citálo,3
16228,PodeRJ,3
85084,4951995,3
50016,Potiguar,3
16185,vacilou,3
56166,“Drousys”,3
108964,indelicado,3
56157,Pellegrino,3
50032,Limitada,3
16217,“metástase”,3
22110,abastecia,3
56151,Poggio,3
56209,operacionalizado,3
94789,imunizante,3
56150,diretivos,3
22106,milhão”,3
89916,DRFC,3
85090,impetração,3
50046,captadas,3
50047,privado”,3
50052,exibiram,3
56140,clientelismo,3
89921,Doca,3
85081,82006,3
22120,“Naquela,3
22123,receber”,3
108982,Galeotti,3
108981,marginalizar,3
22144,promissórias,3
22143,assinava,3
49979,combatam,3
49983,linfócito,3
75189,adverso,3
56200,risos”,3
56198,sofresse,3
49988,autoimunes,3
56196,sobremaneira,3
75192,primoroso,3
49993,linfócitos,3
22133,moderar,3
96090,“era,3
56189,‘caminho,3
22128,mudar”,3
50000,20o,3
16171,Envolver,3
49886,Aashish,3
106315,inofensivos,3
56446,870,3
77416,FAZ,3
16030,ferver,3
75111,da Operação,3
22362,abomina,3
22361,discriminatório,3
49742,alternou,3
94737,confrontando,3
56409,anarcocapitalistas,3
56408,libertárias,3
49748,campal,3
75112,Destruição,3
49735,trafegava,3
56402,representarem,3
75115,desviavam,3
49763,avistado,3
22318,identifique,3
106268,Amunes,3
118050,censores,3
22303,Obebrecht,3
106269,Guerino,3
56380,decorrido,3
49737,Moacir,3
49733,prensado,3
49883,Basanta,3
22382,designou,3
56444,C130,3
56442,Brasileira”,3
49697,Valdemiro,3
56438,paraquedistas,3
109079,Carnegie,3
49700,Vanguarda,3
49702,adorável,3
22398,expressem,3
118039,assertividade,3
49710,Massa,3
16025,alusões,3
49713,pênaltis,3
106254,navegações,3
49720,1829,3
89953,Comentaristas,3
109074,reatores,3
49727,Bananal,3
49728,Barreiro,3
106256,imaginários,3
49730,Bocaina,3
56379,vigoroso,3
56378,pátria”,3
75120,afirmativamente,3
22217,furadas,3
22219,furada,3
56314,discernir,3
94765,imitação,3
49857,distinções,3
56312,fiquemos,3
75145,7543439944,3
56310,Opção,3
77375,erotização,3
56309,dirigi,3
109017,hackear,3
89247,cipoal,3
109015,Donbass,3
49869,diminuta,3
56306,abordei,3
22211,Pega,3
109011,revezamento,3
22209,aperta,3
56304,Seridó,3
77366,impugnado,3
56298,Tabajara,3
56317,magistério,3
49850,Oriana,3
106306,assegurem,3
77382,curvar,3
56369,Garschagen,3
49799,737,3
49802,Aircraft,3
49807,Sochi,3
16064,1914,3
49815,megaassalto,3
49818,Puerto,3
89943,apelidei,3
75135,mandaria,3
49824,mantemos,3
49825,fugitivos,3
16075,gritado,3
106297,fascinação,3
56336,aprofundadas,3
16087,calou,3
89937,Thebas,3
75140,030,3
22223,mentirinha,3
49842,paraguaios,3
22861,empolgação,3
84945,ventríloquo,3
84943,apostos,3
48717,cafés,3
105796,master,3
48694,abaixando,3
57327,revelem,3
57326,provariam,3
23275,Convocar,3
48708,Rote,3
48710,“intervenção,3
77758,Tese,3
86225,sindicalização,3
77754,dicção,3
48681,alienada,3
23268,denunciem,3
74767,Mani,3
86224,centrada,3
94541,Imobiliários,3
57303,defendêlos,3
86223,produzila,3
74769,permafrost,3
74772,ACOMPANHE,3
48735,parcelados,3
57352,viralizar,3
23281,Capitais,3
77798,rejeitasse,3
23289,necessitavam,3
89128,Wanda,3
109525,ásperas,3
15049,1862,3
57377,computadorizada,3
57374,habitado,3
74745,15oC,3
109519,Kristensen,3
77788,rumoroso,3
48655,proibidas”,3
89129,DiazMerced,3
94524,rejunte,3
96332,Integridade,3
23287,debruçar,3
57367,recrutar,3
57364,surdez,3
109510,NPR,3
48671,“inadmissível”,3
23283,283,3
109506,torpedo,3
15069,autênticas,3
57295,pusesse,3
48738,inibiu,3
94548,Tecnológica,3
94567,sindicâncias,3
48791,miligramas,3
84853,Ozymandias,3
77723,Ciborgue,3
77722,criará,3
74788,Maluco,3
74789,compreensivos,3
15141,ninar,3
57234,geradores,3
119348,aerossóis,3
57217,Stein,3
77743,influenciadores,3
57216,Camaquã,3
23191,“ideologia,3
77702,coeficiente,3
57209,Trama,3
48827,conjuntivite,3
84861,SEGOVIA,3
57201,Galaxy,3
48837,Civilização,3
15162,afeição,3
109443,Onodera,3
77725,contratarem,3
105834,funciona”,3
48785,Rodagens,3
23264,panfletagem,3
48746,incentiválo,3
23255,Jornadas,3
57287,incendiaram,3
57286,aglomeraram,3
94552,quitinetes,3
94554,Reitoria,3
48758,multados,3
48761,dirigirem,3
57273,birmanês,3
77734,coordenados,3
57268,superior”,3
105826,encheu,3
48768,427,3
77732,retuítes,3
57262,virgens,3
48772,“Outra,3
15121,Palavra,3
89148,Moursli,3
74740,socorrista,3
57390,espalhem,3
84942,barroco,3
23379,avolumaram,3
14948,legítima”,3
48482,trabalharia,3
57528,endossa,3
48486,Conversou,3
57527,Cana,3
105719,rotatividade,3
74707,prolação,3
48492,Sigilo,3
96349,Lorenzana,3
14956,621,3
86275,aludidos,3
84812,afogados,3
14958,Bonsaglia,3
57517,récita,3
74711,alcoolizado,3
84815,marchantes,3
90114,reativação,3
84817,encenar,3
23364,pendulares,3
48515,astuto,3
23387,gana,3
48474,1931,3
57392,cantiga,3
96360,Hapilon,3
23447,atípicas,3
48423,Enfermagem,3
105692,apagando,3
74680,incidental,3
14891,americanos”,3
48432,englobou,3
48436,incitou,3
23424,tramiação,3
48438,ofereceriam,3
48445,Bureau,3
48473,Hoover,3
14901,ritmo”,3
14906,estou”,3
84800,fingimento,3
96354,Maute,3
48465,635,3
48467,comparáveis,3
48468,tenentegeneral,3
74700,delitivas,3
14933,“Escolha,3
48516,competindo,3
94462,matasse,3
90112,testadas,3
57410,398,3
23338,“Pois,3
48585,convulsivo,3
57437,“mediante,3
23323,corroborou,3
48596,incomensuráveis,3
57429,1807,3
15031,icônicos,3
89125,Heezen,3
105765,católicas,3
74730,guardavidas,3
48520,doadores”,3
109543,Garavelo,3
23313,figurando,3
48618,capitular,3
109541,Período,3
57405,acarretando,3
109539,ofendidas,3
48624,temidos,3
77802,“Resta,3
15043,estadista,3
48576,pisando,3
15007,antologia,3
105751,Mercy,3
57455,Italiana,3
23360,verossímil,3
57502,estanques,3
14971,aguardados,3
57500,Verdi,3
48530,Hamburgo”,3
89110,1903,3
14981,infusão,3
57489,maestros,3
57484,mantínhamos,3
57481,proponho,3
57479,Mocarzel,3
84824,beijada,3
105740,Nuba,3
119405,Quézia,3
57468,solista,3
57467,Mahler,3
105746,alBashir,3
90106,Tréllez,3
48568,prestigiosa,3
15169,famintos,3
15174,artimanha,3
94576,pegadinha,3
22957,aberta”,3
86159,Casino,3
84922,consagrar,3
22965,Horowitz,3
49113,abastadas,3
49115,dotes,3
56927,exdiretora,3
49123,soltador,3
94626,aprofundando,3
49125,escapam,3
96238,Balança,3
56940,Into,3
56924,Consladel,3
77606,Lupicínio,3
77604,estafeta,3
74906,induzidos,3
56911,Marciel,3
15485,reunificado,3
22952,engenhosidade,3
56905,acessando,3
15497,contaminem,3
96241,trabalhadas,3
49103,algemadas,3
96288,ralada,3
22994,utilizações,3
74888,50631301720164047000,3
49068,Gasoduto,3
77630,jatinhos,3
90042,violaria,3
49077,escabroso,3
105960,Grampos,3
105961,exdonos,3
49081,Maklouf,3
49082,revoltantes,3
117898,Cao,3
74899,prometiam,3
22989,dispensável,3
74892,Garras,3
86162,“organização,3
56951,superfícies,3
15395,998,3
94618,BrasilCanadá,3
56947,sativa,3
94619,Misk,3
74897,Assaltos,3
119284,Eudo,3
109270,pemedebista,3
49161,pujança,3
15600,posa,3
15539,surgissem,3
15553,Discordo,3
119274,desiludir,3
15579,convergente,3
106046,vaticanista,3
15588,Regra,3
106047,McElwee,3
49228,subtração,3
56817,fraudado,3
56813,chorume,3
109265,pleiteando,3
56812,inatividade,3
56806,pesagem,3
22884,coibidos,3
22880,peertopeer,3
49247,tesoureiros,3
56802,Zilma,3
49249,perdedora,3
77556,Zeneida,3
15629,enforcou,3
49210,Caparroz,3
56839,subestimou,3
22929,diligente,3
56843,Templo,3
77585,Bethânia,3
56881,poupado,3
77584,simbologia,3
56878,insinuaram,3
49178,resolvam,3
96226,falindo,3
106019,Fioresi,3
49185,Gostamos,3
49187,“Fomos,3
56861,"Bolsonaro

A",3
49190,Globocop,3
49191,razoavelmente,3
56857,"Unidos

A",3
77578,Lennie,3
49194,"Federal

O",3
74943,fome”,3
15529,coerentes,3
106029,quitados,3
15533,receia,3
49064,gasoduto,3
96245,extintos,3
56979,presidindo,3
48933,reumatologista,3
57119,poltronas,3
109388,Votos,3
48910,Câmbio,3
89168,zoológicos,3
57113,Caff,3
57108,narrativo,3
48925,Ginástica,3
48927,Integradas,3
48929,repatriar,3
77677,Schuler,3
15262,balizas,3
15235,Barnes,3
23080,velozes,3
23078,encarregaria,3
77675,privar,3
57087,Timberlake,3
84888,nacionais”,3
57081,Stage,3
15241,profere,3
48960,arteriografia,3
23115,Historiadores,3
57123,girava,3
48902,397,3
23122,monetárias,3
57180,desalentador,3
74814,maluca,3
84869,goiabão,3
48866,científico”,3
74824,enfurecida,3
48872,DST,3
48873,voador,3
23151,Buterin,3
109398,firewall,3
23143,penam,3
48880,notificadas,3
57151,inverte,3
109396,WannaCry,3
57141,especial”,3
86196,reforce,3
48893,provocará,3
74831,recordava,3
48898,Godinho,3
74835,exasperação,3
84894,Vassourinhas,3
86176,Word,3
109321,Kannemann,3
105943,nascia,3
109342,engajou,3
57020,“desde,3
15320,arriscaram,3
57016,“foram,3
57015,aberto”,3
57013,force,3
57009,pautaria,3
49030,arcadas,3
105939,concentre,3
56995,Mantém,3
15267,pendurada,3
90046,corrija,3
49042,espécie’,3
56988,jurisdições,3
23008,Hearn,3
15354,player,3
49051,‘vai,3
49052,Justiça’,3
74883,adiasse,3
56980,Tente,3
74870,numerário,3
119304,penou,3
57025,“natureza,3
57027,repelir”,3
57059,acachapante,3
57055,apequenar,3
48976,desbaratado,3
77670,encararam,3
74862,Chinês,3
94593,gabinete’,3
57047,sabatinas,3
77665,‘inacreditável’,3
23047,quanta,3
48991,polegar,3
15272,grudou,3
15273,centrão,3
57040,Lorenzetti,3
23041,“prova,3
15295,migrem,3
77652,reconstruindo,3
15298,crescesse,3
94601,colheitadeiras,3
74868,287,3
102843,2311,3
19063,Banos,3
113509,tool,3
70165,eleição”,3
65382,CCR,3
35966,Espaços,3
80444,saqueada,3
80445,Corda,3
6925,calorias,3
34366,confrontação,3
65903,apartidário,3
65905,Salva,3
34365,irromper,3
35969,shop,3
66326,Alejandra,3
31633,underground,3
115335,Awaken,3
68713,cortamos,3
70151,provocarão,3
38669,Haveria,3
70689,alérgica,3
30398,casulo,3
6922,Banana,3
35976,404,3
6921,GAP,3
40647,circulante,3
1365,trimestralmente,3
70694,desmame,3
66331,acrobacias,3
34369,alcances,3
70139,condicionar,3
68738,"

Eu",3
70695,diarreia,3
40672,metrôs,3
37460,PERGUNTAS,3
114289,Codá,3
30379,Avibras,3
40669,melanina,3
81369,solicite,3
66339,artesãos,3
30384,guiado,3
80438,brasa,3
82306,22h20,3
87722,Turista,3
5275,permitiam,3
65902,comedy,3
98426,desgraças,3
97963,beliscou,3
33768,projetos”,3
34373,colocaremos,3
100387,Islamismo,3
80440,Galhardo,3
32097,viveria,3
87250,caluniar,3
35978,amargar,3
82947,Neuri,3
83361,estrondosa,3
31210,cativante,3
31209,delitos”,3
80457,expensas,3
38683,agregando,3
70680,alérgicas,3
68685,pedagogos,3
