,Unnamed: 0,ID,Veracity,Author,Link,Category,Date,Tokens,Words,Types,Links Inside,Words Uppercase,Verbs,Subjuntive\Imperative Verbs,Nouns,Adjectives,Adverbs,Modal Verbs,Singular\Second Personal Pronouns,Plural First Personal Pronouns,Pronouns,Pausality,Characters,Average Sentence Length,Average Word Length,Percentage of Spelling Errors,Emotiveness,Diversity
1009,1908,1908,fake-meta-information,None,https://www.diariodobrasil.org/trump-sobre-fidel-castro-morreu/,sociedade_cotidiano,2016-11-26 00:00:00,90,69,56,1,0,11,0,16,8,6,1,0,0,3,2.625,330,8.625,4.78261,0.0,0.518519,0.8115939999999999
1010,1909,1909,fake-meta-information,None,https://www.diariodobrasil.org/tiroteio-em-ohio-eua-universidade-usa-o-twitter-para-alertar-estudantes-fujam-se-escondam-ou-lutem/,sociedade_cotidiano,2016-11-28 00:00:00,148,122,91,1,4,23,2,38,4,7,4,0,0,5,2.36364,607,11.0909,4.97541,0.00819672,0.180328,0.7459020000000001
1011,191,191,fake-meta-information,None,http://www.topfivetv.com/2017/12/o-brasil-tem-mais-de-89-milhoes-de.html,ciencia_tecnologia,2017-12-06 00:00:00,377,339,196,0,3,56,4,96,17,19,7,0,0,10,2.375,1746,21.1875,5.150440000000001,0.0,0.236842,0.578171
1012,1910,1910,fake-meta-information,None,https://www.diariodobrasil.org/lula-o-fubango-homenageia-fidel-castro-diretamente-de-seu-sitio-que-coisa-mais-linda/,sociedade_cotidiano,2016-11-26 00:00:00,100,85,74,0,1,13,1,22,6,9,0,0,0,9,3.0,438,17.0,5.15294,0.011764700000000001,0.428571,0.8705879999999999
1013,1911,1911,fake-meta-information,None,https://www.diariodobrasil.org/reduto-cubano-em-miami-entra-em-festa-apos-morte-de-fidel-castro-foi-tarde/,sociedade_cotidiano,2016-11-26 00:00:00,135,116,91,1,1,19,2,37,7,4,2,0,0,5,2.71429,585,16.5714,5.0431,0.0,0.196429,0.784483
1014,1912,1912,fake-meta-information,None,https://www.diariodobrasil.org/anuncio-de-temer-afirmando-que-vetara-anistia-ao-caixa-2-nao-e-garantia-de-nada/,politica,2016-11-28 00:00:00,178,155,108,0,1,37,2,41,3,12,7,0,0,6,3.28571,681,22.1429,4.39355,0.00645161,0.19230799999999998,0.696774
1015,1913,1913,fake-meta-information,None,https://www.diariodobrasil.org/a-carta-de-demissao-de-geddel-avolumaram-se-as-criticas-sobre-mim-cheguei-no-limite-da-dor/,politica,2016-11-25 00:00:00,62,51,38,0,1,11,0,14,0,0,0,3,0,9,1.375,222,6.375,4.35294,0.0,0.0,0.7450979999999999
1016,1914,1914,fake-meta-information,None,https://www.diariodobrasil.org/morre-o-homem-que-deixou-cuba-na-miseria-em-2005-sua-fortuna-era-estimada-em-us-550-milhoes/,sociedade_cotidiano,2016-11-26 00:00:00,182,153,108,5,3,18,1,48,9,7,1,0,0,7,3.625,710,19.125,4.6405199999999995,0.0,0.24242399999999997,0.705882
1017,1915,1915,fake-meta-information,None,https://www.diariodobrasil.org/acorda-brasil-o-texto-que-pode-anistiar-os-crimes-de-caixa-2/,politica,2016-11-24 00:00:00,151,128,81,0,2,18,0,41,12,6,2,0,0,1,2.55556,641,14.2222,5.00781,0.0,0.305085,0.632812
1018,1916,1916,fake-meta-information,None,https://www.diariodobrasil.org/lula-anunciou-que-iria-se-encontrar-com-fidel-em-dezembro23/,sociedade_cotidiano,2016-11-26 00:00:00,78,62,44,0,0,12,2,14,3,7,0,0,0,4,4.0,269,15.5,4.33871,0.0,0.384615,0.709677
1019,1917,1917,fake-meta-information,None,https://www.diariodobrasil.org/governo-temer-entra-em-rota-de-colisao-com-o-povo-e-costura-acordo-para-anistiar-crime-de-caixa-2/,politica,2016-11-24 00:00:00,229,200,126,0,6,36,1,64,11,3,4,0,0,6,2.9,1014,20.0,5.07,0.0,0.14,0.63
1020,1918,1918,fake-meta-information,None,https://www.diariodobrasil.org/voce-acredita-em-lei-da-atracao-adolescente-posta-que-queria-morrer-e-sofre-acidente-horas-depois23/,sociedade_cotidiano,2016-11-24 00:00:00,144,119,87,1,1,22,0,31,6,7,2,1,0,7,3.5714300000000003,558,17.0,4.689080000000001,0.0168067,0.245283,0.731092
1021,1919,1919,fake-meta-information,None,https://www.diariodobrasil.org/deltan-dallagnol-anistiar-crimes-de-caixa-2-anularia-a-mensagem-da-lava-jato/,politica,2016-11-24 00:00:00,227,200,136,0,1,34,1,53,11,7,5,0,2,15,2.45455,1008,18.1818,5.04,0.0,0.20689699999999997,0.68
1022,192,192,fake-meta-information,None,http://www.topfivetv.com/2017/12/anatel-afirma-que-tem-prioridade-para.html,ciencia_tecnologia,2017-12-06 00:00:00,236,205,122,0,1,35,2,58,16,9,5,0,0,7,2.58333,1034,17.0833,5.0439,0.0,0.26881700000000003,0.595122
1023,1920,1920,fake-meta-information,None,https://www.diariodobrasil.org/juiz-sergio-moro-divulga-nota-contra-a-anistia-do-caixa-2-temos-que-pressionar-os-deputados-urgentemente/,politica,2016-11-24 00:00:00,154,131,97,0,6,21,1,37,3,11,4,0,0,4,2.55556,623,14.5556,4.755730000000001,0.0,0.241379,0.740458
1024,1921,1921,fake-meta-information,None,https://www.diariodobrasil.org/ex-ministro-da-cultura-confirma-a-pf-que-o-presidente-da-republica-fez-pressao-no-caso-geddel/,politica,2016-11-24 00:00:00,83,77,57,1,3,13,0,27,1,1,1,0,0,2,1.2,355,15.4,4.61039,0.025974,0.05,0.74026
1025,1922,1922,fake-meta-information,None,https://www.diariodobrasil.org/urgente-ex-ministro-da-cultura-entregou-gravacoes-de-temer-a-pf-a-casa-caiu-oposicao-vai-pedir-impeachment/,politica,2016-11-25 00:00:00,179,155,110,2,3,24,1,53,6,7,4,0,0,2,1.33333,744,8.61111,4.8,0.00645161,0.16883099999999998,0.709677
1026,1923,1923,fake-meta-information,None,https://www.diariodobrasil.org/geddel-vai-pedir-demissao-e-oposicao-ja-fala-em-impeachment-de-temer/,politica,2016-11-25 00:00:00,164,140,92,0,1,24,0,45,3,7,5,0,0,3,1.6,656,9.33333,4.68571,0.0,0.144928,0.657143
1027,1924,1924,fake-meta-information,None,https://www.diariodobrasil.org/renan-confirma-que-fim-do-foro-privilegiado-nao-sera-votado-este-ano-e-ainda-ironiza-autor-do-projeto/,politica,2016-11-25 00:00:00,150,125,91,0,5,24,1,39,3,6,4,0,0,3,1.92308,593,9.61539,4.744,0.0,0.14285699999999998,0.728
1028,1925,1925,fake-meta-information,None,https://www.diariodobrasil.org/cientistas-da-computacao-sugerem-que-urnas-eletronicas-podem-ter-sido-fraudadas-em-3-estados-americanos/,politica,2016-11-23 00:00:00,279,252,159,0,2,44,2,84,14,6,14,0,0,7,2.07692,1382,19.3846,5.48413,0.00396825,0.15625,0.6309520000000001
1029,1926,1926,fake-meta-information,None,https://www.diariodobrasil.org/jogador-do-leicester-city-bate-lamborghini-de-r-700-mil-e-diz-nao-se-preocupe-tenho-mais-3-iguais-a-esse23b/,sociedade_cotidiano,2016-11-23 00:00:00,152,123,93,0,2,28,3,23,4,13,2,0,0,13,3.22222,544,13.6667,4.42276,0.0,0.333333,0.7560979999999999
1030,1927,1927,fake-meta-information,None,https://www.diariodobrasil.org/lula-em-panico-advogados-da-odebrecht-assinaram-acordo-de-delacao-premiada/,politica,2016-11-23 00:00:00,98,90,70,0,4,19,2,25,5,7,3,0,0,3,1.14286,472,12.8571,5.24444,0.0,0.272727,0.777778
1031,1928,1928,fake-meta-information,None,https://www.diariodobrasil.org/justica-da-espanha-quer-a-prisao-e-o-fim-da-carreira-de-neymar/,sociedade_cotidiano,2016-11-23 00:00:00,161,142,96,0,3,14,0,54,4,1,2,0,0,5,2.71429,661,20.2857,4.65493,0.0,0.0735294,0.676056
1032,1929,1929,fake-meta-information,None,https://www.diariodobrasil.org/deu-ruim-advogado-foi-defender-lula-em-curitiba-e-acabou-sendo-citado-por-delator23/,politica,2016-11-24 00:00:00,193,165,109,0,1,29,1,43,4,8,3,1,0,15,3.11111,763,18.3333,4.62424,0.0,0.166667,0.660606
1033,193,193,fake-meta-information,None,http://www.topfivetv.com/2017/12/pela-primeira-vez-cerebro-humano-e.html,ciencia_tecnologia,2017-12-05 00:00:00,264,226,143,0,1,34,0,70,12,8,6,0,0,9,3.8,1211,22.6,5.35841,0.00884956,0.19230799999999998,0.632743
1034,1930,1930,fake-meta-information,None,https://www.diariodobrasil.org/danilo-gentili-lula-pedir-prisao-de-sergio-moro-e-igual-o-coringa-pedir-a-prisao-do-batman/,tv_celebridades,2016-11-23 00:00:00,111,95,56,0,0,17,1,30,4,0,1,0,0,3,3.2,423,19.0,4.45263,0.010526299999999999,0.0851064,0.5894739999999999
1035,1931,1931,fake-meta-information,None,https://www.diariodobrasil.org/em-depoimento-de-delcidio-advogados-de-lula-batem-boca-desrespeitam-sergio-moro-e-chamam-curitiba-de-roca/,politica,2016-11-21 00:00:00,370,317,180,1,1,66,3,94,8,11,12,1,0,11,4.41667,1541,26.4167,4.8612,0.0,0.11875,0.567823
1036,1932,1932,fake-meta-information,None,https://www.diariodobrasil.org/imigrantes-ateiam-fogo-em-centro-de-refugiados-porque-nao-havia-nutella-para-comer/,sociedade_cotidiano,2016-11-22 00:00:00,151,132,95,1,1,27,0,41,3,5,5,0,0,2,2.11111,657,14.6667,4.97727,0.0,0.117647,0.719697
1037,1933,1933,fake-meta-information,None,https://www.diariodobrasil.org/quais-sao-as-intencoes-de-um-jornal-ao-publicar-uma-materia-chamando-um-ministro-de-suino/,tv_celebridades,2016-11-22 00:00:00,367,310,190,1,1,51,2,89,11,13,2,0,0,25,4.75,1451,25.8333,4.68064,0.0,0.171429,0.612903
1038,1934,1934,fake-meta-information,None,https://www.diariodobrasil.org/estudante-de-periferia-escreve-carta-a-fatima-nao-pode-ser-bode-expiatorio-da-politica-irresponsavel-da-esquerda/,tv_celebridades,2016-11-22 00:00:00,652,547,326,0,7,130,5,122,26,47,22,4,0,61,2.01923,2644,10.5192,4.83364,0.0,0.28968299999999997,0.595978
1039,1935,1935,fake-meta-information,None,https://www.diariodobrasil.org/grande-midia-joga-sujo-e-induz-populacao-a-se-voltar-contra-a-policia/,tv_celebridades,2016-11-22 00:00:00,240,203,131,2,3,38,5,49,7,10,6,0,0,23,3.7,915,20.3,4.50739,0.0,0.195402,0.64532
1040,1936,1936,fake-meta-information,None,https://www.diariodobrasil.org/no-rio-grande-do-sul-motoboy-vive-dia-de-heroi-e-salva-gatinho-preso-no-3o-andar-de-um-predio/,sociedade_cotidiano,2016-11-23 00:00:00,167,148,105,0,1,35,1,40,2,5,5,3,0,9,1.72727,684,13.4545,4.62162,0.0202703,0.09333330000000001,0.7094590000000001
1041,1937,1937,fake-meta-information,None,https://www.diariodobrasil.org/justin-bieber-da-murro-na-cara-de-fa-antes-de-show-em-barcelona/,tv_celebridades,2016-11-23 00:00:00,133,122,85,0,0,24,1,36,2,5,1,0,0,8,1.375,496,15.25,4.06557,0.00819672,0.116667,0.696721
1042,1938,1938,fake-meta-information,None,https://www.diariodobrasil.org/mexeu-com-gente-errada-magistrados-mandam-recado-para-renano-povo-nao-acredita-nas-suas-tolices/,politica,2016-11-20 00:00:00,189,165,115,0,5,22,0,56,9,4,1,0,0,6,3.0,888,20.625,5.381819999999999,0.0,0.166667,0.69697
1043,1939,1939,fake-meta-information,None,https://www.diariodobrasil.org/para-desespero-dos-corruptos-a-republica-de-curitiba-ganha-reforco-na-lava-jato-vem-ai-a-republica-do-rj/,politica,2016-11-21 00:00:00,169,140,88,0,3,17,0,35,5,8,2,0,0,7,1.2608700000000002,585,6.0869599999999995,4.17857,0.0,0.25,0.628571
1044,194,194,fake-meta-information,None,http://www.topfivetv.com/2016/10/taxista-confunde-viatura-com-uber-ataca.html,sociedade_cotidiano,2016-10-28 00:00:00,384,329,208,0,3,59,3,98,9,24,7,0,0,12,3.05556,1599,18.2778,4.860180000000001,0.0,0.210191,0.632219
1045,1940,1940,fake-meta-information,None,https://www.diariodobrasil.org/angelica-revela-os-defeitos-do-marido-chatinho-e-solta-muito-pum/,tv_celebridades,2016-11-21 00:00:00,147,106,81,0,2,17,0,32,14,7,0,2,0,6,3.15385,512,8.15385,4.83019,0.0,0.428571,0.764151
1046,1941,1941,fake-meta-information,None,https://www.diariodobrasil.org/esqueca-as-noticias-ruins-que-voce-tem-lido-na-internet-e-assista-esse-video23/,tv_celebridades,2016-11-21 00:00:00,142,118,84,0,0,24,8,27,7,10,6,0,0,18,1.84615,531,9.07692,4.5,0.0,0.333333,0.711864
1047,1942,1942,fake-meta-information,None,https://www.diariodobrasil.org/temer-diz-que-geddel-fica-no-governo-e-explica-a-pressao-que-ele-fez-nao-surtiu-efeito/,politica,2016-11-21 00:00:00,369,311,190,0,4,58,5,82,8,22,5,3,0,16,3.22222,1467,17.2778,4.71704,0.00321543,0.214286,0.6109319999999999
1048,1943,1943,fake-meta-information,None,https://www.diariodobrasil.org/garota-de-23-anos-estudante-do-6o-periodo-de-direito-assalta-motorista-do-uber-no-rj/,sociedade_cotidiano,2016-11-21 00:00:00,223,192,117,1,4,34,0,56,7,3,7,0,0,6,1.9375,842,12.0,4.38542,0.0,0.11111099999999999,0.609375
1049,1944,1944,fake-meta-information,None,https://www.diariodobrasil.org/ministra-do-tse-ex-advogada-de-dilma-libera-anthony-garotinho-da-prisao-ele-vai-pra-casa/,politica,2016-11-18 00:00:00,130,112,83,5,5,18,1,33,4,5,3,0,0,2,2.0,515,12.4444,4.59821,0.00892857,0.17647100000000002,0.741071
1050,1945,1945,fake-meta-information,None,https://www.diariodobrasil.org/lula-e-uma-piada-pronta-ex-presidente-quer-processar-o-juiz-sergio-moro18/,politica,2016-11-18 00:00:00,254,226,155,0,18,33,5,68,3,8,5,0,0,11,1.86667,1044,15.0667,4.61947,0.0,0.108911,0.685841
1051,1946,1946,fake-meta-information,None,https://www.diariodobrasil.org/bolsonaro-fala-sobre-a-possibilidade-de-intervencao-militar/,politica,2016-11-19 00:00:00,82,71,59,0,0,13,3,16,2,5,2,1,1,9,1.375,349,8.875,4.91549,0.0,0.241379,0.8309860000000001
1052,1947,1947,fake-meta-information,None,https://www.diariodobrasil.org/delacao-da-odebrecht-inclui-130-deputadossenadores-e-ministros-ate-o-presidente-da-republica-foi-citado22/,politica,2016-11-19 00:00:00,161,134,104,0,0,20,0,43,8,6,4,0,0,3,3.375,692,16.75,5.16418,0.00746269,0.22222199999999998,0.776119
1053,1948,1948,fake-meta-information,None,https://www.diariodobrasil.org/urgente-sergio-moro-pede-80-novas-vagas-nas-cadeias-de-curitiba-o-brasil-vai-ferver/,politica,2016-11-19 00:00:00,143,127,89,0,1,22,1,36,6,2,7,0,0,5,1.77778,588,14.1111,4.629919999999999,0.0,0.137931,0.7007869999999999
1054,1949,1949,fake-meta-information,None,https://www.diariodobrasil.org/ministro-que-pediu-demissao-do-governo-temer-explica-o-motivo-nao-faco-maracutaias-nao-tenho-rabo-preso/,politica,2016-11-19 00:00:00,333,277,176,1,7,52,4,77,8,26,4,3,0,13,2.8,1337,13.85,4.82671,0.0108303,0.26356599999999997,0.635379
1055,195,195,fake-meta-information,None,http://www.topfivetv.com/2016/10/o-fracasso-das-sub-celebridades-nas.html,politica,2016-10-03 00:00:00,385,345,142,0,13,38,1,102,17,14,7,0,0,21,1.4285700000000001,1564,12.3214,4.53333,0.0057971,0.221429,0.41159399999999996
1056,1950,1950,fake-meta-information,None,https://www.diariodobrasil.org/cientistas-desenvolvem-capsula-que-libera-medicamento-para-o-corpo-semanas-apos-ter-sido-ingerido/,ciencia_tecnologia,2016-11-17 00:00:00,262,231,162,0,3,42,1,64,18,12,8,0,0,16,2.21429,1229,16.5,5.32035,0.0,0.283019,0.701299
1057,1951,1951,fake-meta-information,None,https://www.diariodobrasil.org/rede-social-incomoda-o-governo-federal-planalto-quer-censurar-emojis/,politica,2016-11-20 00:00:00,124,102,77,1,0,21,0,29,4,3,2,0,0,7,3.1428599999999998,538,14.5714,5.27451,0.0196078,0.14,0.7549020000000001
1058,1952,1952,fake-meta-information,None,https://www.diariodobrasil.org/temer-nomeia-juca-como-lider-de-estancamento-da-sangria-quer-dizer-lider-do-governo-no-congresso/,politica,2016-11-17 00:00:00,235,198,138,1,2,28,0,59,11,5,2,0,0,12,2.46667,935,13.2,4.72222,0.0,0.183908,0.69697
1059,1953,1953,fake-meta-information,None,https://www.diariodobrasil.org/cris-lobo-politicos-estao-amedrontados-a-prisao-de-cabral-foi-so-o-comeco-a-lava-jato-se-espalhou-pelo-pais/,politica,2016-11-17 00:00:00,193,163,112,2,13,22,1,44,12,8,3,0,0,12,1.66667,750,9.05556,4.60123,0.0,0.30303,0.687117
1060,1954,1954,fake-meta-information,None,https://www.diariodobrasil.org/advogado-diz-que-manter-ex-governador-em-hospital-publico-e-um-crime-ele-corre-risco16/,politica,2016-11-17 00:00:00,165,141,103,0,2,27,0,41,7,8,4,0,0,8,3.0,680,17.625,4.8227,0.0,0.220588,0.730496
1061,1955,1955,fake-meta-information,None,https://www.diariodobrasil.org/lula-e-intimado-por-sergio-moro-a-comparecer-em-curitiba-no-proximo-dia-21-sera-que-ele-vai-se-esquivar-de-novo/,politica,2016-11-17 00:00:00,314,273,170,1,1,29,2,91,4,7,7,0,0,6,2.92857,1335,19.5,4.89011,0.0,0.09166669999999999,0.622711
1062,1956,1956,fake-meta-information,None,https://www.diariodobrasil.org/camarotti-com-a-delacao-da-odebrecht-teremos-um-grupo-expressivo-de-politicos-presos-com-ou-sem-mandato/,politica,2016-11-17 00:00:00,338,288,190,1,9,40,0,89,13,13,7,0,0,13,2.38095,1456,13.7143,5.05556,0.0,0.20155,0.659722
1063,1957,1957,fake-meta-information,None,https://www.diariodobrasil.org/jornalista-mauricio-kubrusly-sofre-infarto-aos-71-anos/,tv_celebridades,2016-11-16 00:00:00,58,47,42,0,0,7,0,16,1,3,1,0,0,1,1.5714299999999999,233,6.714289999999999,4.95745,0.0,0.173913,0.893617
1064,1958,1958,fake-meta-information,None,https://www.diariodobrasil.org/maior-cientista-do-mundo-alerta-avancos-tecnologicos-irao-causar-um-desastre-global16/,sociedade_cotidiano,2016-11-16 00:00:00,306,265,173,1,1,48,7,64,28,15,7,0,1,16,3.15385,1322,20.3846,4.9886800000000004,0.0,0.383929,0.65283
1065,1959,1959,fake-meta-information,None,https://www.diariodobrasil.org/lavacao-de-roupa-suja-zeze-chama-ex-mulher-de-cilada-e-diz-que-cogita-ter-filhos-com-a-atual-namorada/,tv_celebridades,2016-11-15 00:00:00,203,171,114,2,4,39,2,43,2,7,1,4,0,13,2.0,736,10.6875,4.30409,0.0,0.10975599999999999,0.666667
1066,196,196,fake-meta-information,None,http://www.topfivetv.com/2016/09/ex-piloto-e-ex-agente-da-cia-choca-o.html,sociedade_cotidiano,2016-09-15 00:00:00,393,352,219,0,10,50,2,112,21,4,11,0,0,22,2.15789,1737,18.5263,4.93466,0.014204499999999998,0.154321,0.622159
1067,1960,1960,fake-meta-information,None,https://www.diariodobrasil.org/urgente-quebra-pau-no-plenario-da-camara-agora-o-povo-se-cansou-e-invadiu-brasilia/,politica,2016-11-16 00:00:00,98,84,66,0,2,17,0,26,4,2,6,0,0,2,2.0,445,12.0,5.297619999999999,0.0,0.139535,0.785714
1068,1961,1961,fake-meta-information,None,https://www.diariodobrasil.org/assista-o-video-do-exato-momento-da-invasao-na-camara-a-tv-camara-cortou-a-transmissao/,politica,2016-11-16 00:00:00,113,100,74,0,2,21,1,28,7,4,6,0,0,3,1.3,523,10.0,5.23,0.0,0.22449000000000002,0.74
1069,1962,1962,fake-meta-information,None,https://www.diariodobrasil.org/a-pf-esta-indo-para-brasilia-intervencionistas-dizem-que-estao-aguardando-um-general-do-exercito-chegar/,politica,2016-11-16 00:00:00,63,54,42,0,2,16,1,13,1,2,3,0,0,1,1.5,270,9.0,5.0,0.0,0.103448,0.777778
1070,1963,1963,fake-meta-information,None,https://www.diariodobrasil.org/sim-o-brasil-ainda-tem-jeito-deputado-quer-obrigar-politicos-a-usarem-o-sus-durante-o-mandato/,politica,2016-11-18 00:00:00,165,150,107,0,5,25,2,41,17,6,5,0,0,2,1.5,750,15.0,5.0,0.00666667,0.348485,0.713333
1071,1964,1964,fake-meta-information,None,https://www.diariodobrasil.org/quebra-lo-ei-apos-declarar-que-o-pais-pode-falir-ate-2024-presidente-gasta-r-600-mil-em-roda-de-samba/,politica,2016-11-14 00:00:00,154,131,95,0,6,24,0,35,10,11,5,0,0,4,2.09091,637,11.9091,4.8626,0.0,0.355932,0.725191
1072,1965,1965,fake-meta-information,None,https://www.diariodobrasil.org/pioneiro-do-empreendedorismo-digital-no-brasil-afirma-comprar-casa-propria-e-pra-otario/,tv_celebridades,2016-11-13 00:00:00,176,148,98,2,3,34,3,42,13,6,2,0,0,13,3.11111,724,16.4444,4.89189,0.0,0.25,0.662162
1073,1966,1966,fake-meta-information,None,https://www.diariodobrasil.org/em-postagem-ironica-cidadao-da-alemanha-compara-trump-a-hitler-nao-digam-que-nao-avisei23/,politica,2016-11-13 00:00:00,142,118,96,0,0,25,3,31,8,6,4,0,0,8,3.0,553,14.75,4.68644,0.00847458,0.25,0.813559
1074,1967,1967,fake-meta-information,None,https://www.diariodobrasil.org/fatima-e-o-filho-de-18-anos-estariam-deprimidos-medica-que-operou-a-vesicula-de-bonner-e-a-causa-da-separacao/,tv_celebridades,2016-11-14 00:00:00,422,374,204,0,5,63,0,105,11,24,9,0,0,20,2.18182,1672,17.0,4.4705900000000005,0.00802139,0.208333,0.545455
1075,1968,1968,fake-meta-information,None,https://www.diariodobrasil.org/delcidio-abre-o-jogo-desde-o-mensalao-o-pmdb-e-o-principal-aliado-do-pt-vem-muita-bomba-por-ai/,politica,2016-11-14 00:00:00,75,64,50,0,2,9,1,22,2,2,1,0,0,2,2.2,300,12.8,4.6875,0.0,0.12903199999999998,0.78125
1076,1969,1969,fake-meta-information,None,https://www.diariodobrasil.org/cantora-pop-miley-cyrus-tem-servico-de-drive-thru-para-votar-nos-eua/,tv_celebridades,2016-09-11 00:00:00,135,118,85,0,3,20,0,29,8,5,1,0,0,11,2.83333,552,19.6667,4.677969999999999,0.0169492,0.265306,0.7203390000000001
1077,197,197,fake-meta-information,None,http://www.topfivetv.com/2015/10/rede-globo-lanca-novo-programa-infantil.html,tv_celebridades,2015-10-13 00:00:00,308,269,171,0,13,36,2,83,25,12,2,0,0,12,3.54545,1366,24.4545,5.078069999999999,0.0,0.310924,0.635688
1078,1970,1970,fake-meta-information,None,https://www.diariodobrasil.org/cantor-marrone-diz-que-novos-sertanejos-sao-uma-mer-alguem-ai-ja-escutou-a-voz-do-marrone/,tv_celebridades,2016-09-11 00:00:00,168,132,91,0,2,33,0,30,5,10,5,1,0,19,2.57143,577,9.42857,4.37121,0.030302999999999997,0.23809499999999997,0.689394
1079,1971,1971,fake-meta-information,None,https://www.diariodobrasil.org/americanos-pegam-pesado-no-twitter-e-inflamam-odio-na-rede-eles-pedem-que-trump-seja-executado/,politica,2016-11-11 00:00:00,527,455,280,0,4,91,4,109,26,21,16,4,0,49,3.27273,2214,20.6818,4.8659300000000005,0.0043956,0.235,0.6153850000000001
1080,1972,1972,fake-meta-information,None,https://www.diariodobrasil.org/chega-vitoria-de-trump-serve-de-aviso-para-a-esquerda-baderneira-que-nao-gosta-de-trabalhar/,politica,2016-09-11 00:00:00,393,336,209,0,3,69,9,90,21,16,12,0,0,19,3.5625,1634,21.0,4.8631,0.00595238,0.232704,0.622024
1081,1973,1973,fake-meta-information,None,https://www.diariodobrasil.org/zuckerberg-se-manifesta-com-relacao-as-eleicoes-americanas-acredito-nas-pessoas-nao-somos-juizes-da-verdade13/,tv_celebridades,2016-11-13 00:00:00,334,293,173,1,0,59,9,57,24,21,9,1,2,34,1.64,1455,11.72,4.96587,0.00682594,0.38793099999999997,0.590444
