,TextBlob Polarity,TextBlob Subjectivity,VADER negative,VADER neutral,VADER positive,VADER compound
2121,0.05,1.0,0.012,0.988,0.0,-0.6808
2122,0.0,0.0,0.024,0.97,0.006,-0.9317
2123,0.016666666666666666,0.5333333333333333,0.048,0.934,0.018,-0.7845
2124,0.48828125,0.2,0.029,0.96,0.011,-0.9435
2125,-0.4425,0.825,0.014,0.983,0.003,-0.836
2126,0.2261904761904762,0.5476190476190476,0.018,0.977,0.005,-0.9454
2127,0.02727272727272728,0.1863636363636364,0.032,0.958,0.01,-0.9918
2128,0.1,0.1,0.015,0.985,0.0,-0.765
2129,0.3333333333333333,0.638888888888889,0.022,0.978,0.0,-0.9422
213,0.024999999999999994,0.39375000000000004,0.058,0.936,0.006,-0.974
2130,0.0,0.0,0.031,0.969,0.0,-0.8807
2131,0.375,0.5,0.03,0.968,0.002,-0.9618
2132,0.0,0.0,0.014,0.98,0.006,-0.4019
2133,0.05,1.0,0.051,0.949,0.0,-0.9657
2134,0.0611111111111111,0.9611111111111111,0.032,0.966,0.002,-0.9907
2135,0.0,0.0,0.03,0.96,0.01,-0.8802
2136,0.0,1.0,0.028,0.972,0.0,-0.9834
2137,0.35,0.575,0.02,0.969,0.01,-0.6908
2138,0.037500000000000006,0.375,0.015,0.973,0.012,-0.296
2139,0.0,0.0,0.053,0.937,0.01,-0.9714
214,0.14583333333333334,0.5541666666666667,0.032,0.963,0.004,-0.9609
2140,-0.21000000000000002,0.56,0.035,0.96,0.005,-0.9881
2141,-0.1,0.1,0.024,0.974,0.002,-0.9602
2142,0.016666666666666666,0.03333333333333333,0.012,0.988,0.0,-0.5707
2143,0.13888888888888887,0.22777777777777777,0.029,0.952,0.019,-0.4993
2144,0.03333333333333333,0.06666666666666667,0.024,0.976,0.0,-0.9447
2145,-0.09047619047619049,0.20476190476190476,0.034,0.966,0.0,-0.9805
2146,0.16666666666666666,0.3333333333333333,0.022,0.974,0.003,-0.8074
2147,0.09375,0.1875,0.021,0.96,0.02,0.2635
2148,-0.30000000000000004,0.825,0.039,0.959,0.003,-0.9818
2149,-0.11904761904761904,0.3965201465201465,0.038,0.962,0.0,-0.9946
215,-0.30000000000000004,0.65,0.052,0.939,0.008,-0.8442
2150,-0.006250000000000004,0.49375,0.02,0.966,0.014,-0.3257
2151,0.0,0.0,0.03,0.97,0.0,-0.8402
2152,0.06875000000000003,0.6375,0.02,0.968,0.012,-0.8703
2153,0.1,0.1,0.049,0.936,0.014,-0.9833
2154,0.17644927536231886,0.6391304347826087,0.007,0.977,0.016,0.9756
2155,0.35,0.95,0.043,0.928,0.029,-0.5583
2156,0.08888888888888889,0.17222222222222222,0.024,0.973,0.003,-0.9869
2157,0.15833333333333333,0.36666666666666664,0.018,0.977,0.005,-0.7511
2158,0.1,0.1,0.03,0.947,0.023,-0.2656
2159,0.03333333333333333,0.06666666666666667,0.025,0.975,0.0,-0.9118
216,0.05000000000000001,0.5499999999999999,0.016,0.981,0.003,-0.9308
2160,-0.3875,1.0,0.019,0.981,0.0,-0.8807
2161,-0.6000000000000001,0.775,0.022,0.976,0.001,-0.9753
2162,0.08138528138528137,0.23160173160173161,0.011,0.989,0.0,-0.8611
2163,-0.17500000000000002,0.775,0.048,0.948,0.004,-0.9834
2164,-0.35,0.5,0.022,0.978,0.0,-0.9274
2165,0.0,0.75,0.008,0.984,0.008,-0.0173
2166,0.2,0.2,0.028,0.969,0.003,-0.8658
2167,0.016666666666666666,1.0,0.011,0.983,0.006,-0.6531
2168,0.0,0.0,0.012,0.988,0.0,-0.6808
2169,0.0,0.0,0.035,0.96,0.005,-0.913
217,0.5,1.0,0.013,0.983,0.004,-0.6705
2170,-0.06000000000000001,0.36,0.03,0.953,0.017,-0.8738
2171,-0.35000000000000003,0.55,0.032,0.968,0.0,-0.9442
2172,-0.21006944444444445,0.7777777777777777,0.015,0.977,0.007,-0.7978
2173,0.0,0.0,0.015,0.972,0.013,-0.1381
2174,0.05000000000000001,0.18333333333333335,0.015,0.98,0.005,-0.8529
2175,0.0,0.0,0.034,0.966,0.0,-0.9557
2176,0.06666666666666667,0.06666666666666667,0.033,0.96,0.007,-0.961
2177,0.05500000000000001,0.4866666666666667,0.032,0.966,0.002,-0.9856
2178,0.2375,0.7250000000000001,0.027,0.964,0.008,-0.9412
2179,-0.16666666666666669,0.4791666666666667,0.028,0.967,0.005,-0.8591
218,-0.016666666666666666,0.6,0.029,0.966,0.005,-0.979
2180,0.0,0.0,0.032,0.964,0.003,-0.927
2181,0.6,0.9,0.025,0.963,0.012,-0.886
2182,-0.03425925925925926,0.40925925925925927,0.011,0.984,0.005,-0.9324
2183,0.0,1.0,0.025,0.971,0.004,-0.8722
2184,0.10744047619047623,0.7238095238095238,0.018,0.973,0.008,-0.9226
2185,-0.30000000000000004,0.65,0.015,0.985,0.0,-0.8516
2186,0.058333333333333334,0.31666666666666665,0.042,0.944,0.014,-0.9749
2187,0.0,0.0,0.046,0.946,0.008,-0.9719
2188,0.0,0.0,0.019,0.977,0.004,-0.915
2189,0.0,0.125,0.016,0.984,0.0,-0.7783
219,0.025,0.65,0.011,0.979,0.009,-0.3612
2190,-0.6000000000000001,1.0,0.02,0.98,0.0,-0.9433
2191,-0.16,0.5900000000000001,0.026,0.972,0.002,-0.9892
2192,-0.24000000000000005,0.9099999999999999,0.052,0.943,0.006,-0.983
2193,0.011111111111111112,0.35555555555555557,0.022,0.973,0.005,-0.886
2194,0.35,0.95,0.039,0.946,0.015,-0.9138
2195,0.0875,0.8708333333333333,0.044,0.95,0.007,-0.9825
2196,-0.10402298850574715,0.5919540229885057,0.044,0.947,0.009,-0.9968
2197,0.0,0.25,0.036,0.96,0.004,-0.9935
2198,-0.4,1.0,0.034,0.959,0.007,-0.8274
2199,0.06000000000000001,0.36,0.01,0.978,0.011,-0.5027
22,0.03125,0.625,0.078,0.922,0.0,-0.9517
220,0.0,0.0,0.0,1.0,0.0,0.0
2200,-0.026666666666666672,0.3766666666666667,0.022,0.975,0.003,-0.9882
2201,0.17083333333333334,0.48749999999999993,0.021,0.976,0.004,-0.9401
2202,0.7,0.9,0.01,0.982,0.008,0.128
2203,0.0,0.0,0.023,0.971,0.006,-0.7845
2204,0.0,0.0,0.031,0.961,0.008,-0.8225
2205,-0.050000000000000044,0.85,0.016,0.966,0.019,0.8126
2206,0.0,0.0,0.008,0.992,0.0,-0.8205
2207,0.2611111111111111,0.6555555555555556,0.024,0.967,0.01,-0.8796
2208,0.1638888888888889,0.3861111111111111,0.015,0.974,0.012,-0.5204
2209,0.6,0.9,0.039,0.956,0.005,-0.9559
221,0.0,0.1,0.025,0.944,0.031,0.7059
2210,0.03333333333333333,0.06666666666666667,0.023,0.97,0.007,-0.6256
2211,0.03333333333333333,0.06666666666666667,0.026,0.968,0.006,-0.7945
2212,0.06666666666666668,0.07333333333333333,0.019,0.977,0.004,-0.9203
2213,0.06588541666666667,0.5114583333333333,0.035,0.954,0.01,-0.9924
2214,0.0009523809523809736,0.39476190476190487,0.052,0.932,0.016,-0.9967
2215,-0.8,1.0,0.017,0.983,0.0,-0.9393
2216,0.05,0.575,0.015,0.971,0.014,0.0516
2217,0.2625,0.575,0.031,0.969,0.0,-0.9709
2218,0.7,0.9,0.021,0.971,0.009,-0.7644
2219,0.0071428571428571435,0.6571428571428571,0.019,0.971,0.01,-0.7438
222,0.15,0.6499999999999999,0.018,0.98,0.002,-0.8689
2220,0.7,0.9,0.041,0.947,0.012,-0.8979
2221,0.14285714285714288,0.7571428571428571,0.037,0.955,0.008,-0.9928
2222,-0.11333333333333336,0.47333333333333333,0.019,0.981,0.0,-0.9724
2223,0.0,0.0,0.025,0.975,0.0,-0.7783
2224,0.325,0.39583333333333337,0.05,0.937,0.013,-0.9345
2225,-0.15000000000000002,0.55,0.024,0.963,0.014,-0.6249
2226,0.0,0.875,0.059,0.936,0.006,-0.9682
2227,0.06666666666666667,0.7000000000000001,0.021,0.979,0.0,-0.9517
2228,0.1,0.4,0.042,0.949,0.009,-0.936
2229,0.1285714285714286,0.5928571428571429,0.046,0.954,0.0,-0.9939
223,0.6,0.9,0.037,0.963,0.0,-0.8402
2230,-0.4,0.55,0.029,0.971,0.0,-0.9318
2231,0.3130952380952381,0.7404761904761905,0.031,0.953,0.015,-0.8986
2232,-0.5222222222222223,0.6888888888888888,0.025,0.975,0.0,-0.9146
2233,0.2791666666666667,0.7483333333333333,0.011,0.973,0.016,0.8074
2234,0.0,0.0,0.004,0.996,0.0,-0.3412
2235,-0.3277777777777777,0.7777777777777778,0.024,0.974,0.002,-0.977
2236,0.0,0.0,0.011,0.974,0.015,0.3885
2237,0.44166666666666665,0.7999999999999999,0.016,0.965,0.019,0.8748
2238,-0.4052083333333334,0.6958333333333333,0.02,0.977,0.003,-0.9413
2239,0.04444444444444443,0.4055555555555556,0.025,0.965,0.009,-0.9751
224,0.14999999999999997,0.7250000000000001,0.027,0.963,0.01,-0.8689
2240,0.1,0.1,0.018,0.982,0.0,-0.7944
2241,0.03333333333333333,0.6166666666666667,0.04,0.954,0.006,-0.9254
2242,0.01666666666666667,0.2916666666666667,0.033,0.966,0.001,-0.9927
2243,0.0,0.0,0.0,1.0,0.0,0.0
2244,0.3,0.8875,0.023,0.968,0.009,-0.7783
2245,0.9,1.0,0.017,0.978,0.005,-0.7506
2246,-0.1416666666666667,0.8333333333333334,0.014,0.986,0.0,-0.7783
2247,-0.4973214285714286,1.0,0.009,0.991,0.0,-0.8667
2248,0.0,0.0,0.031,0.95,0.019,-0.7339
2249,0.0,0.0,0.024,0.976,0.0,-0.9718
225,-0.30000000000000004,0.6,0.026,0.972,0.002,-0.936
2250,0.0,1.0,0.016,0.977,0.007,-0.7695
2251,0.3,0.45,0.075,0.909,0.016,-0.991
2252,0.2,0.30000000000000004,0.034,0.966,0.0,-0.9648
2253,0.0,1.0,0.037,0.963,0.0,-0.9468
2254,0.0,0.0,0.019,0.965,0.015,-0.4019
2255,0.0,0.05,0.062,0.931,0.007,-0.9735
2256,0.09999999999999999,0.4333333333333333,0.027,0.97,0.003,-0.9423
2257,0.375,0.75,0.012,0.981,0.006,-0.5267
2258,0.05393939393939393,0.14424242424242423,0.03,0.97,0.0,-0.9517
2259,0.1984182484182484,0.665934065934066,0.02,0.93,0.05,0.9791
226,0.0,0.0,0.015,0.985,0.0,-0.5423
2260,-0.05500000000000001,0.58,0.043,0.951,0.006,-0.9949
2261,0.0,0.0,0.011,0.989,0.0,-0.4939
2262,0.08875,0.5838461538461539,0.034,0.96,0.006,-0.9947
2263,0.05,1.0,0.017,0.983,0.0,-0.8442
2264,0.0,0.0,0.028,0.959,0.013,-0.7482
2265,0.0,0.25,0.037,0.963,0.0,-0.9517
2266,-0.3333333333333333,0.4000000000000001,0.022,0.974,0.005,-0.7964
2267,-0.012500000000000011,0.65,0.02,0.977,0.003,-0.9062
2268,0.028846153846153848,0.13653846153846155,0.074,0.913,0.013,-0.9987
2269,0.016666666666666666,0.5333333333333333,0.009,0.986,0.004,-0.3542
227,-0.009523809523809526,0.2380952380952381,0.02,0.979,0.002,-0.9169
2270,0.03333333333333334,0.5,0.038,0.962,0.0,-0.9686
2271,0.1875,0.25,0.035,0.964,0.001,-0.9939
2272,0.0,0.0,0.022,0.971,0.007,-0.8834
2273,0.03125,0.5125,0.041,0.959,0.001,-0.9976
2274,0.7,0.9,0.031,0.927,0.041,0.9168
2275,-0.25,1.0,0.039,0.953,0.008,-0.9402
2276,0.17045454545454544,0.4515151515151515,0.025,0.974,0.001,-0.9815
2277,-0.07,0.5,0.04,0.957,0.002,-0.997
2278,-0.07976190476190477,0.3833333333333333,0.038,0.952,0.01,-0.9396
2279,-0.4,0.55,0.04,0.953,0.007,-0.9648
228,0.0047619047619047615,0.15238095238095237,0.007,0.993,0.0,-0.296
2280,0.1375,0.9375,0.043,0.948,0.009,-0.9749
2281,0.11999999999999997,0.6599999999999999,0.018,0.973,0.009,-0.8983
2282,0.0,0.25,0.017,0.983,0.0,-0.9081
2283,0.24999999999999997,0.9249999999999999,0.025,0.966,0.009,-0.89
2284,-0.10000000000000002,0.9666666666666667,0.024,0.972,0.005,-0.9525
2285,0.016666666666666666,0.03333333333333333,0.016,0.984,0.0,-0.9274
2286,0.0,1.0,0.011,0.984,0.005,-0.531
2287,-0.4,0.55,0.056,0.938,0.006,-0.9925
2288,-0.30000000000000004,0.8875,0.044,0.945,0.011,-0.9914
2289,0.20000000000000004,0.8333333333333334,0.032,0.962,0.005,-0.9911
229,0.0,0.0,0.029,0.971,0.0,-0.6808
2290,0.4784511784511785,0.7547138047138049,0.031,0.954,0.015,-0.9034
2291,-0.19375,0.45,0.029,0.97,0.002,-0.99
2292,0.16875,0.6499999999999999,0.022,0.973,0.005,-0.9678
2293,0.1,0.6,0.032,0.962,0.006,-0.9904
2294,0.0,0.0,0.022,0.966,0.011,-0.6919
2295,0.05,0.575,0.024,0.964,0.011,-0.8823
2296,-0.05000000000000002,0.5083333333333333,0.016,0.981,0.004,-0.9332
2297,0.07261904761904761,0.18095238095238095,0.04,0.952,0.008,-0.9809
2298,0.11666666666666667,0.18333333333333335,0.047,0.947,0.006,-0.9439
2299,-0.28125,0.875,0.042,0.952,0.006,-0.9948
23,0.6,0.9,0.013,0.963,0.024,0.8399
230,-0.09285714285714286,0.6142857142857144,0.026,0.974,0.0,-0.9387
2300,0.0,0.6923076923076924,0.022,0.978,0.0,-0.9601
2301,0.225,0.2,0.018,0.971,0.012,-0.6114
2302,0.10666666666666666,0.46333333333333326,0.024,0.973,0.002,-0.9796
2303,-0.03282828282828284,0.4313131313131313,0.04,0.96,0.0,-0.9842
2304,0.18593749999999998,0.35625,0.016,0.961,0.023,0.8967
2305,-0.2285714285714286,0.5,0.032,0.962,0.006,-0.9753
2306,0.04000000000000001,0.21999999999999997,0.024,0.975,0.001,-0.9918
2307,0.08333333333333333,0.5166666666666667,0.023,0.975,0.002,-0.9871
2308,-0.13333333333333333,0.85,0.018,0.982,0.0,-0.9636
2309,0.19166666666666665,0.6,0.034,0.966,0.0,-0.9595
231,0.6,0.9,0.013,0.964,0.023,0.7709
2310,0.008333333333333333,0.32916666666666666,0.016,0.97,0.014,0.327
2311,0.21250000000000002,0.775,0.035,0.953,0.012,-0.9836
2312,-0.6000000000000001,0.75,0.016,0.979,0.006,-0.7335
2313,0.06874999999999999,0.9125,0.027,0.967,0.006,-0.9718
2314,0.1375,0.9375,0.014,0.976,0.009,-0.296
2315,-0.3535714285714286,0.5857142857142856,0.038,0.961,0.001,-0.9962
2316,-0.07,0.72,0.016,0.978,0.006,-0.8481
2317,-0.05166666666666666,0.22000000000000003,0.025,0.975,0.0,-0.8807
2318,0.2625,0.5333333333333333,0.026,0.974,0.0,-0.9537
2319,-0.30000000000000004,0.65,0.017,0.978,0.005,-0.8442
232,0.16,0.6,0.04,0.951,0.009,-0.9565
2320,-0.4,0.5,0.018,0.972,0.01,-0.5093
2321,0.225,0.3,0.007,0.984,0.009,0.0857
2322,0.3375,0.6291666666666667,0.039,0.959,0.003,-0.9613
2323,0.0,0.0,0.011,0.989,0.0,-0.296
2324,0.0,0.1,0.017,0.975,0.008,-0.7506
2325,0.05,1.0,0.03,0.97,0.0,-0.9901
2326,0.35000000000000003,0.8833333333333333,0.023,0.974,0.003,-0.9506
2327,-0.375,1.0,0.029,0.971,0.0,-0.9933
2328,0.04166666666666667,0.5333333333333333,0.02,0.968,0.012,-0.5372
2329,-0.17142857142857146,0.5214285714285715,0.029,0.968,0.003,-0.9911
233,0.292156862745098,0.831372549019608,0.026,0.947,0.027,0.6472
2330,0.0,0.0,0.018,0.982,0.0,-0.9451
2331,0.04761904761904762,0.26666666666666666,0.029,0.964,0.006,-0.9835
2332,-0.00833333333333334,0.3333333333333333,0.035,0.96,0.005,-0.9468
2333,-0.3666666666666667,1.0,0.04,0.957,0.003,-0.9766
2334,-0.01166666666666668,0.26,0.028,0.97,0.002,-0.9853
2335,-0.4,0.5384615384615384,0.017,0.983,0.0,-0.6808
2336,0.013461538461538466,0.6019230769230769,0.024,0.974,0.002,-0.9922
2337,-0.0027777777777777814,0.2986111111111111,0.034,0.962,0.004,-0.9901
2338,0.0,0.0,0.016,0.984,0.0,-0.91
2339,-0.8,1.0,0.008,0.984,0.007,-0.1531
234,-0.8,1.0,0.032,0.968,0.0,-0.7184
2340,0.08333333333333333,0.16666666666666666,0.018,0.978,0.004,-0.8691
2341,0.1875,0.375,0.024,0.952,0.024,0.2261
2342,0.0,0.0,0.036,0.964,0.0,-0.9595
2343,0.00749999999999999,0.475,0.033,0.962,0.005,-0.9918
2344,0.0,0.0,0.028,0.966,0.006,-0.8625
2345,0.0,0.1,0.012,0.985,0.003,-0.6778
2346,-0.135,0.6,0.014,0.986,0.0,-0.9798
2347,-0.048611111111111126,0.6027777777777777,0.013,0.975,0.012,-0.1779
2348,-0.0862745098039216,0.5084464555052789,0.023,0.95,0.028,0.9688
2349,-0.20833333333333334,0.7000000000000001,0.028,0.967,0.005,-0.9659
235,0.041666666666666664,0.06666666666666667,0.017,0.983,0.0,-0.7685
2350,-0.13333333333333333,0.8333333333333334,0.034,0.959,0.007,-0.9345
2351,0.022222222222222223,0.37777777777777777,0.021,0.977,0.002,-0.9781
2352,-0.25,0.75,0.02,0.977,0.002,-0.924
2353,0.2556818181818182,0.6022727272727273,0.032,0.959,0.009,-0.934
2354,0.08833333333333333,0.42666666666666664,0.031,0.964,0.004,-0.9749
2355,0.10172526041666667,0.13333333333333333,0.045,0.952,0.004,-0.9902
2356,0.34768518518518515,0.6592592592592593,0.023,0.964,0.013,-0.9215
2357,0.05000000000000002,0.5,0.033,0.967,0.0,-0.9081
2358,0.24722222222222223,0.5527777777777778,0.029,0.968,0.003,-0.9536
2359,0.18,0.31999999999999995,0.032,0.962,0.006,-0.9835
236,0.0,0.1,0.017,0.969,0.014,-0.1197
2360,0.10833333333333334,0.5791666666666666,0.036,0.95,0.015,-0.9321
2361,0.0,0.0,0.024,0.973,0.003,-0.8225
2362,-0.5333333333333333,0.6666666666666666,0.032,0.966,0.002,-0.9797
2363,0.0,0.0,0.033,0.963,0.004,-0.9744
2364,-0.38333333333333336,0.5333333333333333,0.034,0.962,0.004,-0.9815
2365,0.0,0.75,0.029,0.966,0.006,-0.9001
2366,0.0,0.0,0.006,0.994,0.0,-0.3412
2367,0.0,0.0,0.014,0.986,0.0,-0.6808
2368,0.05000000000000002,0.5,0.034,0.958,0.008,-0.9405
2369,0.19,0.7,0.026,0.968,0.006,-0.9549
237,-0.3111111111111111,0.7666666666666666,0.044,0.956,0.0,-0.997
2370,-0.4,0.5,0.019,0.959,0.021,0.8355
2371,0.0,0.0,0.038,0.954,0.008,-0.949
2372,-0.4666666666666666,0.6666666666666666,0.023,0.974,0.003,-0.9645
2373,0.0,0.375,0.05,0.944,0.006,-0.9631
2374,-0.12916666666666665,0.5916666666666668,0.014,0.986,0.0,-0.9528
2375,0.33529411764705885,0.6764705882352943,0.012,0.975,0.012,0.4019
2376,-0.30000000000000004,0.45,0.013,0.98,0.008,-0.4086
2377,0.17777777777777778,0.3,0.026,0.967,0.006,-0.9213
2378,0.7,0.9,0.035,0.938,0.027,-0.1697
2379,-0.1761904761904762,0.7547619047619047,0.024,0.959,0.017,-0.7987
238,0.0,0.0,0.02,0.973,0.006,-0.6588
2380,0.35833333333333334,0.5166666666666667,0.047,0.941,0.013,-0.9791
2381,0.06666666666666667,0.13333333333333333,0.027,0.971,0.001,-0.9831
2382,0.0,0.0,0.021,0.977,0.002,-0.9287
2383,0.08333333333333333,0.7666666666666666,0.037,0.942,0.021,-0.5712
2384,-1.0,1.0,0.023,0.97,0.007,-0.9791
2385,0.0,0.0,0.017,0.966,0.016,0.0982
2386,-0.049404761904761896,0.31547619047619047,0.024,0.973,0.003,-0.9554
2387,0.1,0.4,0.054,0.936,0.01,-0.9628
2388,0.0,0.5083333333333333,0.021,0.974,0.005,-0.9675
2389,0.21388888888888888,0.3111111111111111,0.014,0.977,0.009,-0.5321
239,0.0,0.0,0.041,0.959,0.0,-0.6808
2390,0.12499999999999999,0.60625,0.027,0.963,0.011,-0.9702
2391,0.0,0.0,0.007,0.993,0.0,-0.296
2392,0.07777777777777778,0.0888888888888889,0.023,0.977,0.0,-0.9246
2393,0.11666666666666667,0.13333333333333333,0.011,0.974,0.015,0.5439
2394,0.0,0.5,0.007,0.974,0.019,0.6486
2395,0.16666666666666669,0.2733333333333333,0.016,0.976,0.008,-0.91
2396,0.0,0.5833333333333334,0.027,0.971,0.002,-0.9915
2397,0.016666666666666666,0.6666666666666666,0.034,0.966,0.0,-0.9274
2398,-0.4666666666666666,0.85,0.04,0.96,0.0,-0.9962
2399,-0.15000000000000002,0.5375000000000001,0.019,0.968,0.014,-0.6868
24,0.04166666666666667,0.5333333333333333,0.018,0.976,0.006,-0.6249
240,0.0,0.0,0.031,0.969,0.0,-0.7783
2400,0.14027777777777775,0.32222222222222224,0.021,0.969,0.01,-0.936
2401,0.03285590277777777,0.4277777777777778,0.05,0.945,0.005,-0.997
2402,0.18815104166666666,0.3958333333333333,0.033,0.963,0.004,-0.9522
2403,0.0,1.0,0.045,0.947,0.008,-0.9147
2404,0.08499999999999999,0.6080769230769231,0.03,0.959,0.01,-0.9538
2405,0.36250000000000004,0.5777777777777778,0.021,0.96,0.019,0.2023
2406,0.09999999999999999,0.19999999999999998,0.022,0.976,0.001,-0.9869
2407,0.0,0.5,0.024,0.973,0.003,-0.9694
2408,0.04583333333333333,0.42916666666666664,0.021,0.955,0.024,0.6874
2409,-0.28,0.44000000000000006,0.034,0.952,0.014,-0.8074
241,0.0,0.75,0.044,0.956,0.0,-0.8521
2410,-0.04047619047619049,0.33690476190476193,0.031,0.963,0.006,-0.9897
2411,-0.8,1.0,0.034,0.966,0.0,-0.9246
2412,0.016666666666666666,0.09583333333333333,0.026,0.968,0.006,-0.9545
2413,0.022222222222222223,0.37777777777777777,0.022,0.97,0.008,-0.7644
2414,0.025,0.3125,0.023,0.976,0.001,-0.9678
2415,0.0361111111111111,0.738888888888889,0.034,0.959,0.008,-0.9958
2416,0.003246753246753244,0.4512987012987013,0.02,0.978,0.001,-0.9643
2417,-0.36159420289855077,0.746376811594203,0.025,0.967,0.007,-0.9621
2418,-0.06562500000000002,0.33125000000000004,0.022,0.969,0.008,-0.8627
2419,0.09242424242424242,0.23939393939393935,0.016,0.977,0.007,-0.9035
242,-0.8,1.0,0.047,0.953,0.0,-0.9595
2420,0.1888888888888889,0.32222222222222224,0.025,0.973,0.003,-0.9636
2421,-0.32,0.8,0.024,0.976,0.0,-0.9758
2422,0.2,0.30000000000000004,0.026,0.974,0.0,-0.9595
2423,0.1,0.15000000000000002,0.025,0.97,0.005,-0.8225
2424,0.0,0.07692307692307693,0.025,0.975,0.0,-0.7783
2425,0.25,0.30000000000000004,0.023,0.975,0.003,-0.9637
2426,-0.20000000000000004,0.5499999999999999,0.022,0.976,0.002,-0.9831
2427,0.0,0.25,0.058,0.942,0.0,-0.9413
2428,0.0875,0.7375,0.029,0.959,0.012,-0.8553
2429,0.0,0.0,0.024,0.976,0.0,-0.875
243,-0.8,1.0,0.039,0.961,0.0,-0.9413
2430,0.02,0.04,0.035,0.965,0.0,-0.9744
2431,0.12,0.2966666666666667,0.034,0.949,0.017,-0.8492
2432,0.31666666666666665,0.48333333333333334,0.049,0.917,0.034,-0.4404
2433,0.0,0.0,0.005,0.983,0.011,0.7183
2434,0.008333333333333333,0.5166666666666667,0.033,0.959,0.008,-0.94
2435,0.03333333333333333,0.06666666666666667,0.026,0.97,0.004,-0.9034
2436,-0.4,0.875,0.021,0.973,0.006,-0.9761
2437,0.05000000000000002,0.5,0.066,0.934,0.0,-0.9908
2438,0.075,0.7666666666666666,0.024,0.962,0.013,-0.8074
2439,0.041666666666666664,0.06666666666666667,0.034,0.962,0.004,-0.9615
244,0.0,0.1,0.015,0.985,0.0,-0.6808
2440,0.1,0.4,0.032,0.962,0.006,-0.9524
2441,0.0,0.0,0.023,0.977,0.0,-0.8402
2442,-0.325,0.825,0.016,0.982,0.002,-0.8738
2443,-0.16666666666666666,0.2888888888888889,0.034,0.962,0.004,-0.969
2444,-0.03333333333333333,0.3333333333333333,0.029,0.968,0.003,-0.9806
2445,0.2,0.30000000000000004,0.011,0.983,0.006,-0.3855
2446,0.007407407407407408,0.023361823361823363,0.011,0.989,0.0,-0.872
2447,0.09583333333333333,0.29166666666666663,0.028,0.965,0.007,-0.9504
2448,0.0,0.75,0.013,0.974,0.013,0.5267
2449,0.029999999999999992,0.72,0.012,0.984,0.004,-0.5859
245,0.0,0.0,0.01,0.984,0.006,-0.1429
2450,0.4151515151515151,0.7219696969696972,0.006,0.986,0.008,0.5894
2451,0.09318181818181817,0.7272727272727273,0.042,0.945,0.013,-0.9725
2452,0.0,0.5,0.028,0.97,0.002,-0.9854
2453,-0.26666666666666666,0.6833333333333332,0.022,0.978,0.0,-0.891
2454,0.0,0.75,0.045,0.955,0.0,-0.9674
2455,-0.09375,0.53125,0.031,0.966,0.003,-0.9923
2456,0.5249999999999999,0.7374999999999999,0.021,0.969,0.01,-0.9423
2457,0.4,0.6000000000000001,0.019,0.978,0.003,-0.8625
2458,0.0,0.0,0.033,0.967,0.0,-0.9638
2459,0.013020833333333334,0.4666666666666666,0.042,0.951,0.007,-0.9955
246,0.7,0.9,0.038,0.949,0.012,-0.9231
2460,0.037500000000000006,0.3138888888888889,0.037,0.96,0.002,-0.9869
2461,0.13571428571428573,0.4857142857142857,0.049,0.948,0.003,-0.9904
2462,0.13999999999999999,0.4566666666666667,0.04,0.958,0.002,-0.9943
2463,0.0,0.625,0.02,0.98,0.0,-0.8883
2464,0.3,0.6699999999999999,0.02,0.968,0.011,-0.7579
2465,0.05000000000000002,0.5,0.043,0.951,0.006,-0.9729
2466,-0.8,1.0,0.034,0.963,0.004,-0.9931
2467,0.4428571428571429,0.7571428571428572,0.056,0.942,0.002,-0.9969
2468,0.08333333333333333,0.6,0.019,0.978,0.003,-0.9734
2469,0.0,1.0,0.038,0.962,0.0,-0.7783
247,0.03333333333333333,0.06666666666666667,0.067,0.92,0.013,-0.9001
2470,0.0,0.4,0.019,0.971,0.01,-0.5202
2471,0.05208333333333336,0.43854166666666666,0.011,0.987,0.002,-0.8176
2472,-0.25,0.725,0.025,0.975,0.0,-0.9321
2473,-0.12222222222222223,0.5388888888888889,0.02,0.972,0.008,-0.913
2474,0.0,0.0,0.023,0.973,0.005,-0.9745
2475,0.0,0.0,0.011,0.978,0.011,0.0485
2476,0.0,0.25,0.042,0.954,0.004,-0.9783
2477,0.28125,0.5,0.012,0.977,0.012,0.25
2478,0.016666666666666666,0.5,0.045,0.953,0.002,-0.9924
2479,0.11666666666666665,0.2606837606837607,0.015,0.98,0.005,-0.8669
248,0.0,0.0,0.028,0.963,0.009,-0.5994
2480,0.11666666666666667,0.13333333333333333,0.024,0.974,0.001,-0.9601
2481,0.1875,0.7875,0.035,0.959,0.005,-0.9843
2482,0.0,0.4166666666666667,0.025,0.974,0.002,-0.9847
2483,0.10158730158730157,0.3746031746031746,0.019,0.974,0.007,-0.9292
2484,0.008333333333333305,0.5166666666666667,0.029,0.959,0.012,-0.9844
2485,-0.37407407407407406,0.8074074074074074,0.02,0.932,0.047,0.9958
2486,0.0044270833333333315,0.4291666666666667,0.022,0.973,0.005,-0.9684
2487,-0.1497835497835498,0.5760572760572761,0.054,0.938,0.009,-0.9977
2488,0.2,0.42500000000000004,0.034,0.963,0.003,-0.9726
2489,-0.3833333333333333,0.6291666666666668,0.023,0.969,0.008,-0.9661
249,0.0,0.0,0.01,0.983,0.007,-0.128
2490,0.0,0.0,0.022,0.974,0.004,-0.8507
