,TextBlob Polarity,TextBlob Subjectivity,VADER negative,VADER neutral,VADER positive,VADER compound
3151,0.1,0.4,0.036,0.944,0.02,-0.2263
3152,0.0,0.0,0.03,0.97,0.0,-0.5267
3153,0.05,1.0,0.057,0.943,0.0,-0.7088
3154,0.0,0.0,0.028,0.972,0.0,-0.4939
3155,0.0,0.0,0.0,1.0,0.0,0.0
3156,0.1,0.1,0.017,0.983,0.0,-0.5267
3157,0.0,0.0,0.01,0.977,0.014,0.2003
3158,0.05,1.0,0.018,0.951,0.031,0.3818
3159,0.0,0.0,0.0,1.0,0.0,0.0
316,0.05,1.0,0.074,0.926,0.0,-0.3595
3160,0.0,0.0,0.032,0.968,0.0,-0.7845
3161,0.0,0.0,0.0,1.0,0.0,0.0
3162,0.0,0.0,0.0,1.0,0.0,0.0
3163,0.0,0.0,0.045,0.955,0.0,-0.7783
3164,0.0,0.0,0.017,0.962,0.021,0.1265
3165,0.0,0.0,0.035,0.965,0.0,-0.5267
3166,0.0,0.0,0.018,0.982,0.0,-0.3595
3167,0.0,0.0,0.027,0.973,0.0,-0.5707
3168,0.2,0.2,0.0,0.988,0.012,0.128
3169,0.0,0.1,0.03,0.97,0.0,-0.5267
317,0.0,0.1,0.069,0.931,0.0,-0.8798
3170,0.0625,0.375,0.03,0.956,0.015,-0.6379
3171,0.0,0.3333333333333333,0.023,0.977,0.0,-0.6808
3172,0.0,0.0,0.0,0.983,0.017,0.34
3173,0.0,0.25,0.024,0.961,0.015,-0.1406
3174,-0.75,1.0,0.052,0.929,0.019,-0.5766
3175,-0.8,1.0,0.013,0.987,0.0,-0.296
3176,0.0,0.0,0.021,0.979,0.0,-0.5267
3177,0.0,0.0,0.0,1.0,0.0,0.0
3178,0.0,0.0,0.013,0.976,0.01,-0.128
3179,0.0,0.0,0.0,1.0,0.0,0.0
318,0.05,1.0,0.021,0.979,0.0,-0.6808
3180,0.0,0.0,0.044,0.956,0.0,-0.765
3181,0.0,0.0,0.049,0.951,0.0,-0.6808
3182,0.03333333333333333,0.06666666666666667,0.022,0.978,0.0,-0.5267
3183,0.0,0.0,0.0,1.0,0.0,0.0
3184,0.0,0.0,0.037,0.963,0.0,-0.7783
3185,0.0,0.0,0.021,0.979,0.0,-0.5267
3186,0.0,0.0,0.024,0.976,0.0,-0.296
3187,0.05000000000000002,0.5,0.032,0.968,0.0,-0.6908
3188,0.0,0.0,0.036,0.964,0.0,-0.4939
3189,0.0,0.0,0.077,0.923,0.0,-0.8611
319,0.05000000000000002,0.5,0.016,0.984,0.0,-0.296
3190,0.0,0.0,0.0,1.0,0.0,0.0
3191,-1.0,1.0,0.034,0.966,0.0,-0.7762
3192,0.0,0.0,0.042,0.947,0.011,-0.7506
3193,0.0,0.0,0.0,1.0,0.0,0.0
3194,0.0,0.0,0.0,1.0,0.0,0.0
3195,0.1,0.1,0.013,0.987,0.0,-0.296
3196,0.0,0.0,0.015,0.985,0.0,-0.5267
3197,0.0,0.0,0.029,0.971,0.0,-0.686
3198,0.0,0.0,0.051,0.949,0.0,-0.7088
3199,0.1,0.15000000000000002,0.018,0.982,0.0,-0.5859
32,0.0,0.0,0.0,0.973,0.027,0.6597
320,0.0,0.75,0.056,0.944,0.0,-0.7009
3200,0.0,0.0,0.043,0.957,0.0,-0.5267
3201,0.0,0.0,0.016,0.984,0.0,-0.3595
3202,0.375,0.75,0.0,0.982,0.018,0.3182
3203,0.0,0.75,0.022,0.978,0.0,-0.5803
3204,0.0,0.0,0.018,0.982,0.0,-0.5267
3205,0.0,0.0,0.035,0.965,0.0,-0.6597
3206,0.0,0.0,0.013,0.987,0.0,-0.296
3207,0.0,0.0,0.0,1.0,0.0,0.0
3208,-0.1,0.1,0.037,0.963,0.0,-0.765
3209,0.1,0.65,0.035,0.965,0.0,-0.7303
321,0.0,0.0,0.031,0.969,0.0,-0.5411
3210,0.0,0.75,0.046,0.954,0.0,-0.6103
3211,0.0,1.0,0.032,0.968,0.0,-0.6908
3212,0.0,0.0,0.03,0.97,0.0,-0.5267
3213,0.0,0.0,0.021,0.979,0.0,-0.296
3214,0.0,0.0,0.036,0.964,0.0,-0.6808
3215,0.0,0.0,0.0,1.0,0.0,0.0
3216,0.0,0.25,0.016,0.984,0.0,-0.5267
3217,0.0,0.0,0.029,0.971,0.0,-0.4724
3218,0.0,0.0,0.0,1.0,0.0,0.0
3219,0.0,0.0,0.029,0.971,0.0,-0.296
322,0.0,0.0,0.0,1.0,0.0,0.0
3220,0.0,0.0,0.033,0.967,0.0,-0.5707
3221,-0.38333333333333336,0.5333333333333333,0.012,0.988,0.0,-0.5267
3222,0.0,0.0,0.036,0.964,0.0,-0.5267
3223,0.0,0.0,0.031,0.969,0.0,-0.5267
3224,0.0,0.0,0.029,0.971,0.0,-0.5267
3225,0.0,0.0,0.014,0.986,0.0,-0.5267
3226,0.375,0.95,0.0,0.981,0.019,0.5423
3227,0.0,0.0,0.01,0.99,0.0,-0.3595
3228,0.0,0.0,0.0,1.0,0.0,0.0
3229,0.0,0.0,0.031,0.969,0.0,-0.6808
323,0.0,0.0,0.046,0.954,0.0,-0.5707
3230,0.0,0.0,0.029,0.971,0.0,-0.6696
3231,-0.4,1.0,0.041,0.959,0.0,-0.8126
3232,0.6,0.9,0.034,0.934,0.032,-0.0516
3233,0.0,0.25,0.016,0.984,0.0,-0.3595
3234,0.0,0.0,0.016,0.984,0.0,-0.5707
3235,0.0,0.0,0.012,0.988,0.0,-0.296
3236,0.0,0.0,0.036,0.934,0.03,-0.0258
3237,0.0,0.0,0.0,1.0,0.0,0.0
3238,0.0,0.0,0.0,0.985,0.015,0.1759
3239,0.0,0.0,0.041,0.944,0.015,-0.4574
324,0.0,0.0,0.0,1.0,0.0,0.0
3240,0.0,0.75,0.009,0.991,0.0,-0.296
3241,0.0,0.0,0.093,0.907,0.0,-0.7339
3242,0.25,0.2,0.0,0.99,0.01,0.2003
3243,0.0,0.0,0.053,0.947,0.0,-0.5267
3244,0.03333333333333333,0.06666666666666667,0.0,1.0,0.0,0.0
3245,-0.1,0.1,0.056,0.944,0.0,-0.6597
3246,0.0,0.0,0.021,0.979,0.0,-0.296
3247,0.0,0.0,0.038,0.962,0.0,-0.6808
3248,0.0,0.0,0.035,0.965,0.0,-0.4098
3249,0.0,0.0,0.015,0.985,0.0,-0.296
325,0.0,0.0,0.0,0.983,0.017,0.2621
3250,0.0,0.0,0.015,0.985,0.0,-0.296
3251,0.0,0.0,0.03,0.97,0.0,-0.7783
3252,0.016666666666666666,0.03333333333333333,0.032,0.968,0.0,-0.6808
3253,0.06666666666666667,0.06666666666666667,0.023,0.971,0.006,-0.6129
3254,-0.4,0.55,0.046,0.954,0.0,-0.7783
3255,0.0,0.0,0.032,0.968,0.0,-0.5267
3256,0.0,0.0,0.01,0.986,0.004,-0.5435
3257,0.0,0.0,0.026,0.974,0.0,-0.6597
3258,0.0,1.0,0.026,0.974,0.0,-0.5267
3259,0.0,0.0,0.036,0.964,0.0,-0.6808
326,0.05,1.0,0.012,0.988,0.0,-0.5267
3260,0.0,0.0,0.054,0.946,0.0,-0.8977
3261,0.0,0.0,0.076,0.911,0.013,-0.7853
3262,0.0,0.0,0.0,1.0,0.0,0.0
3263,0.0,0.0,0.035,0.965,0.0,-0.296
3264,-0.17500000000000002,0.775,0.021,0.979,0.0,-0.6808
3265,0.0,0.0,0.0,1.0,0.0,0.0
3266,0.0,0.0,0.007,0.993,0.0,-0.296
3267,0.0,0.0,0.008,0.976,0.016,0.4389
3268,0.16666666666666666,0.3333333333333333,0.058,0.942,0.0,-0.9118
3269,0.0,0.0,0.0,1.0,0.0,0.0
327,0.0,0.0,0.047,0.943,0.01,-0.6696
3270,0.0,0.0,0.0,1.0,0.0,0.0
3271,-0.1,0.2,0.022,0.978,0.0,-0.5267
3272,0.0,0.75,0.02,0.98,0.0,-0.5267
3273,0.0,0.0,0.024,0.976,0.0,-0.5267
3274,0.0,0.0,0.017,0.983,0.0,-0.296
3275,0.0,0.0,0.013,0.987,0.0,-0.296
3276,0.16666666666666666,0.3333333333333333,0.03,0.97,0.0,-0.6908
3277,0.022222222222222223,0.044444444444444446,0.0,0.992,0.008,0.1027
3278,0.0,0.0,0.05,0.95,0.0,-0.7998
3279,0.0,0.0,0.0,1.0,0.0,0.0
328,0.075,0.32499999999999996,0.018,0.982,0.0,-0.5707
3280,0.0,0.0,0.01,0.984,0.006,-0.2023
3281,0.0,0.0,0.012,0.988,0.0,-0.296
3282,0.15357142857142858,0.3107142857142857,0.017,0.963,0.02,0.2023
3283,0.0,0.0,0.015,0.933,0.052,0.7506
3284,0.0,0.75,0.017,0.983,0.0,-0.5267
3285,0.0,0.0,0.026,0.974,0.0,-0.296
3286,0.0,0.0,0.049,0.951,0.0,-0.8807
3287,0.0,0.0,0.038,0.939,0.023,-0.1449
3288,0.325,0.95,0.026,0.963,0.011,-0.4215
3289,0.0,0.0,0.009,0.991,0.0,-0.296
329,0.0,0.0,0.0,1.0,0.0,0.0
3290,0.08333333333333333,0.5833333333333334,0.027,0.97,0.003,-0.9693
3291,0.0,0.0,0.109,0.891,0.0,-0.8402
3292,0.0,0.0,0.027,0.973,0.0,-0.5267
3293,0.0,0.0,0.03,0.97,0.0,-0.8442
3294,0.0,0.0,0.033,0.958,0.008,-0.7506
3295,0.05,1.0,0.025,0.966,0.009,-0.7503
3296,0.041666666666666664,0.06666666666666667,0.008,0.992,0.0,-0.3595
3297,0.0,0.0,0.026,0.938,0.037,0.2342
3298,0.0,0.75,0.024,0.976,0.0,-0.5267
3299,0.0,0.0,0.032,0.968,0.0,-0.5267
33,0.0,0.0,0.025,0.975,0.0,-0.5267
330,0.0,0.0,0.016,0.959,0.024,0.2593
3300,0.0,0.0,0.121,0.879,0.0,-0.296
3301,0.0,0.0,0.06,0.94,0.0,-0.9081
3302,0.06944444444444443,0.2333333333333333,0.022,0.978,0.0,-0.8152
3303,-0.9,1.0,0.0,1.0,0.0,0.0
3304,0.0,0.0,0.0,1.0,0.0,0.0
3305,0.0,0.0,0.0,1.0,0.0,0.0
3306,0.0,0.0,0.01,0.99,0.0,-0.296
3307,0.0,0.0,0.012,0.988,0.0,-0.296
3308,0.0,1.0,0.02,0.98,0.0,-0.5411
3309,0.15,0.6499999999999999,0.012,0.988,0.0,-0.296
331,-0.4,0.55,0.067,0.933,0.0,-0.886
3310,0.0,0.0,0.109,0.891,0.0,-0.296
3311,0.0,0.0,0.033,0.967,0.0,-0.875
3312,-0.4,1.0,0.009,0.991,0.0,-0.296
3313,0.0,0.75,0.04,0.96,0.0,-0.7783
3314,0.0,0.0,0.019,0.914,0.067,0.762
3315,0.0,0.0,0.029,0.971,0.0,-0.5267
3316,0.0,0.0,0.038,0.962,0.0,-0.5267
3317,0.0,0.0,0.009,0.991,0.0,-0.296
3318,0.0,0.0,0.035,0.965,0.0,-0.5267
3319,0.0,0.0,0.037,0.963,0.0,-0.5803
332,0.0,0.0,0.0,1.0,0.0,0.0
3320,0.0,0.25,0.031,0.969,0.0,-0.8917
3321,0.05000000000000003,0.5,0.037,0.963,0.0,-0.8807
3322,0.0,0.0,0.0,1.0,0.0,0.0
3323,0.0,0.0,0.043,0.946,0.011,-0.7506
3324,0.078125,1.0,0.027,0.964,0.01,-0.5919
3325,0.0,0.0,0.03,0.927,0.043,0.4626
3326,0.0,0.0,0.02,0.98,0.0,-0.296
3327,0.05,0.325,0.027,0.962,0.01,-0.4767
3328,-0.1,0.2,0.0,1.0,0.0,0.0
3329,0.05,1.0,0.021,0.96,0.018,0.1027
333,0.03333333333333333,0.06666666666666667,0.011,0.989,0.0,-0.6103
3330,0.04166666666666667,0.2833333333333333,0.019,0.981,0.0,-0.5267
3331,0.0,0.0,0.009,0.985,0.006,-0.2023
3332,0.36666666666666664,0.48333333333333334,0.058,0.942,0.0,-0.8968
3333,0.0,0.0,0.027,0.973,0.0,-0.5267
3334,0.0,0.0,0.035,0.965,0.0,-0.7088
3335,-0.47777777777777786,0.7777777777777777,0.01,0.99,0.0,-0.3595
3336,0.0,0.0,0.0,1.0,0.0,0.0
3337,0.36666666666666664,0.48333333333333334,0.007,0.982,0.011,0.3182
3338,0.13333333333333333,0.3833333333333333,0.016,0.976,0.007,-0.5574
3339,0.0,0.0,0.02,0.98,0.0,-0.296
334,0.25,0.5416666666666667,0.018,0.982,0.0,-0.296
3340,0.0,0.0,0.012,0.988,0.0,-0.296
3341,0.05,1.0,0.06,0.94,0.0,-0.7959
3342,0.0,0.0,0.02,0.973,0.007,-0.4479
3343,0.0,0.0,0.055,0.945,0.0,-0.8402
3344,0.0,0.0,0.018,0.982,0.0,-0.5423
3345,0.0,0.0,0.015,0.985,0.0,-0.5267
3346,0.0,0.0,0.006,0.994,0.0,-0.296
3347,0.0,0.0,0.007,0.993,0.0,-0.296
3348,0.011111111111111112,0.5222222222222223,0.034,0.96,0.006,-0.7971
3349,0.05000000000000002,0.5,0.078,0.922,0.0,-0.5267
335,0.0,0.0,0.017,0.935,0.047,0.5837
3350,0.0,0.0,0.045,0.955,0.0,-0.7783
3351,0.016666666666666666,0.15833333333333333,0.036,0.964,0.0,-0.8687
3352,0.0,0.0,0.014,0.986,0.0,-0.5267
3353,-0.8,1.0,0.0,1.0,0.0,0.0
3354,0.0,0.0,0.066,0.934,0.0,-0.5267
3355,0.0,0.0,0.037,0.963,0.0,-0.7783
3356,-0.13705729166666666,0.5266666666666666,0.054,0.941,0.005,-0.9681
3357,0.0,0.0,0.0,0.979,0.021,0.1926
3358,-0.008333333333333333,0.46666666666666673,0.026,0.968,0.006,-0.9161
3359,0.0,0.0,0.034,0.966,0.0,-0.6808
336,0.0,0.0,0.031,0.954,0.015,-0.4436
3360,0.0,0.25,0.031,0.969,0.0,-0.5423
3361,0.0,0.0,0.025,0.975,0.0,-0.5267
3362,0.0,0.0,0.022,0.978,0.0,-0.5267
3363,0.0,0.0,0.036,0.964,0.0,-0.5803
3364,0.0,0.0,0.033,0.967,0.0,-0.296
3365,0.0,0.0,0.037,0.963,0.0,-0.5423
3366,-0.3,0.6,0.029,0.971,0.0,-0.4588
3367,0.0,0.0,0.032,0.968,0.0,-0.8402
3368,-0.8,1.0,0.014,0.986,0.0,-0.296
3369,0.0,0.75,0.015,0.985,0.0,-0.5267
337,0.15,0.6499999999999999,0.031,0.969,0.0,-0.5803
3370,0.0,0.07692307692307693,0.043,0.957,0.0,-0.802
3371,0.31,0.43000000000000005,0.026,0.962,0.012,-0.4389
3372,0.0,0.0,0.0,1.0,0.0,0.0
3373,0.0,0.0,0.0,1.0,0.0,0.0
3374,0.0,0.0,0.0,1.0,0.0,0.0
3375,0.0,0.0,0.0,1.0,0.0,0.0
3376,-0.75,1.0,0.028,0.972,0.0,-0.8591
3377,-0.4,0.55,0.046,0.954,0.0,-0.8402
3378,0.0,0.0,0.045,0.955,0.0,-0.7339
3379,0.0,0.0,0.0,1.0,0.0,0.0
338,0.0,0.0,0.012,0.988,0.0,-0.296
3380,0.0,0.0,0.013,0.987,0.0,-0.296
3381,0.05000000000000003,0.5,0.038,0.956,0.006,-0.7971
3382,0.0,0.0,0.066,0.934,0.0,-0.3595
3383,0.0,0.0,0.04,0.96,0.0,-0.5349
3384,0.0,0.0,0.0,1.0,0.0,0.0
3385,-0.2,0.3,0.038,0.962,0.0,-0.8402
3386,0.0,0.0,0.0,1.0,0.0,0.0
3387,0.0,0.0,0.061,0.922,0.017,-0.7066
3388,0.0,0.0,0.018,0.982,0.0,-0.5267
3389,0.0,0.0,0.022,0.978,0.0,-0.4939
339,0.0,0.0,0.028,0.972,0.0,-0.4871
3390,0.0,0.0,0.021,0.979,0.0,-0.296
3391,0.16875,0.6125,0.053,0.941,0.006,-0.9953
3392,0.0,0.0,0.0,1.0,0.0,0.0
3393,0.0,0.0,0.0,1.0,0.0,0.0
3394,0.0,0.0,0.055,0.945,0.0,-0.5267
3395,0.1,0.1,0.022,0.978,0.0,-0.5267
3396,-0.4,0.55,0.025,0.975,0.0,-0.6808
3397,-0.11111111111111112,0.22777777777777777,0.048,0.952,0.0,-0.9081
3398,0.0,0.0,0.01,0.99,0.0,-0.296
3399,-1.0,0.8,0.042,0.958,0.0,-0.8827
34,0.0,1.0,0.013,0.979,0.008,-0.1779
340,0.0,0.0,0.02,0.972,0.008,-0.453
3400,0.0,0.0,0.015,0.985,0.0,-0.296
3401,0.0,0.0,0.01,0.972,0.018,0.3818
3402,0.0,1.0,0.013,0.987,0.0,-0.296
3403,0.0,0.0,0.0,1.0,0.0,0.0
3404,0.0,0.0,0.031,0.959,0.01,-0.6249
3405,0.0,0.0,0.029,0.971,0.0,-0.5267
3406,0.0,0.0,0.017,0.983,0.0,-0.296
3407,0.0,0.0,0.019,0.981,0.0,-0.5267
3408,0.9,1.0,0.0,0.95,0.05,0.5267
3409,0.0,0.0,0.0,1.0,0.0,0.0
341,0.0,0.0,0.092,0.908,0.0,-0.9184
3410,-0.2,0.3,0.0,1.0,0.0,0.0
3411,0.6,0.9,0.018,0.97,0.012,-0.1027
3412,0.0,0.0,0.096,0.904,0.0,-0.3736
3413,0.0,0.0,0.0,1.0,0.0,0.0
3414,0.12000000000000002,0.34,0.019,0.978,0.004,-0.978
3415,0.0,0.0,0.014,0.961,0.026,0.2244
3416,0.0,1.0,0.042,0.958,0.0,-0.8555
3417,0.0,0.75,0.015,0.985,0.0,-0.5267
3418,0.0,0.0,0.0,1.0,0.0,0.0
3419,-0.18888888888888888,0.4222222222222222,0.011,0.982,0.007,-0.1779
342,0.016666666666666666,0.5333333333333333,0.036,0.964,0.0,-0.9001
3420,0.0,0.0,0.015,0.985,0.0,-0.296
3421,0.0,0.5,0.0,0.978,0.022,0.1531
3422,0.0,0.0,0.017,0.959,0.024,0.4464
3423,0.0,0.0,0.02,0.928,0.052,0.5574
3424,0.0,0.0,0.017,0.983,0.0,-0.5267
3425,0.0,0.0,0.037,0.963,0.0,-0.7783
3426,0.0,0.0,0.0,1.0,0.0,0.0
3427,0.0,0.0,0.018,0.974,0.007,-0.4404
3428,0.0,0.0,0.027,0.973,0.0,-0.6808
3429,0.0,0.0,0.006,0.994,0.0,-0.296
343,0.0,0.0,0.0,1.0,0.0,0.0
3430,0.0,0.0,0.015,0.985,0.0,-0.296
3431,0.0,0.0,0.027,0.969,0.003,-0.9591
3432,0.0,0.0,0.073,0.899,0.028,-0.4019
3433,0.0,0.0,0.0,1.0,0.0,0.0
3434,0.0,0.0,0.0,0.991,0.009,0.4019
3435,-0.08333333333333333,0.5916666666666667,0.059,0.941,0.0,-0.296
3436,0.0,0.0,0.011,0.989,0.0,-0.296
3437,-0.8,1.0,0.0,1.0,0.0,0.0
3438,0.0,0.0,0.019,0.969,0.012,-0.34
3439,0.0,0.0,0.0,1.0,0.0,0.0
344,0.0,0.0,0.0,1.0,0.0,0.0
3440,0.0,0.0,0.04,0.935,0.025,-0.6369
3441,0.0,0.0,0.011,0.989,0.0,-0.3595
3442,0.7,0.9,0.03,0.958,0.012,-0.5647
3443,0.0,0.0,0.0,1.0,0.0,0.0
3444,0.0,1.0,0.035,0.956,0.009,-0.5994
3445,-0.06666666666666667,0.13333333333333333,0.008,0.992,0.0,-0.296
3446,0.0,0.0,0.024,0.976,0.0,-0.5267
3447,0.0,0.0,0.022,0.978,0.0,-0.4939
3448,0.0,1.0,0.0,0.983,0.017,0.1779
3449,0.0,0.0,0.0,1.0,0.0,0.0
345,0.0,0.0,0.047,0.953,0.0,-0.7562
3450,0.0,0.0,0.027,0.973,0.0,-0.5267
3451,0.0,0.0,0.0,1.0,0.0,0.0
3452,0.35,0.45,0.045,0.935,0.02,-0.6249
3453,0.0,0.0,0.033,0.967,0.0,-0.4184
3454,0.0,0.0,0.046,0.896,0.058,0.1531
3455,0.0,0.0,0.031,0.969,0.0,-0.5267
3456,0.0,0.0,0.0,0.988,0.012,0.1779
3457,0.0,0.0,0.034,0.966,0.0,-0.765
3458,0.0,0.0,0.014,0.986,0.0,-0.296
3459,0.0,0.0,0.0,1.0,0.0,0.0
346,0.48828125,0.30000000000000004,0.012,0.988,0.0,-0.5216
3460,0.0,0.0,0.029,0.971,0.0,-0.5267
3461,0.0,0.0,0.0,1.0,0.0,0.0
3462,0.0,0.0,0.0,1.0,0.0,0.0
3463,0.0,0.0,0.0,1.0,0.0,0.0
3464,0.0,0.0,0.008,0.992,0.0,-0.296
3465,-0.8,1.0,0.018,0.982,0.0,-0.296
3466,0.0,0.0,0.024,0.976,0.0,-0.802
3467,0.13333333333333333,0.2833333333333334,0.019,0.981,0.0,-0.5267
3468,-0.35000000000000003,0.7,0.031,0.962,0.006,-0.7783
3469,0.0,0.0,0.045,0.931,0.024,-0.4959
347,0.05416666666666669,0.5,0.036,0.964,0.0,-0.5707
3470,0.0,0.8333333333333334,0.014,0.986,0.0,-0.5267
3471,0.0,0.0,0.0,1.0,0.0,0.0
3472,0.0,0.0,0.0,1.0,0.0,0.0
3473,0.0,0.75,0.021,0.979,0.0,-0.6808
3474,0.0,0.0,0.064,0.936,0.0,-0.7783
3475,0.0,0.0,0.038,0.962,0.0,-0.8619
3476,0.0,0.0,0.074,0.926,0.0,-0.5267
3477,0.10000000000000002,0.4000000000000001,0.014,0.913,0.073,0.8504
3478,0.3333333333333333,0.6666666666666666,0.022,0.978,0.0,-0.6846
3479,0.2,0.2,0.027,0.963,0.01,-0.7351
348,0.0,0.0,0.0,1.0,0.0,0.0
3480,0.0,0.0,0.059,0.941,0.0,-0.5707
3481,0.0,0.0,0.015,0.985,0.0,-0.25
3482,0.2,0.30000000000000004,0.012,0.988,0.0,-0.6808
3483,-0.8,1.0,0.009,0.979,0.012,0.2342
3484,0.0,0.25,0.0,1.0,0.0,0.0
3485,0.0,0.0,0.027,0.964,0.009,-0.5106
3486,0.0,0.0,0.02,0.98,0.0,-0.6808
3487,0.0,0.0,0.054,0.936,0.01,-0.762
3488,0.0,0.0,0.019,0.981,0.0,-0.296
3489,0.0,0.0,0.0,1.0,0.0,0.0
349,0.0,0.25,0.027,0.973,0.0,-0.6597
3490,0.05,1.0,0.014,0.976,0.009,-0.128
3491,0.0,0.0,0.053,0.947,0.0,-0.5267
3492,0.04250000000000002,0.42000000000000004,0.018,0.982,0.0,-0.8553
3493,0.078125,1.0,0.0,1.0,0.0,0.0
3494,0.05,1.0,0.035,0.953,0.012,-0.5994
3495,0.0,0.0,0.0,1.0,0.0,0.0
3496,0.0,0.0,0.048,0.952,0.0,-0.8807
3497,0.05000000000000002,0.5,0.024,0.976,0.0,-0.5267
3498,0.0,0.0,0.011,0.989,0.0,-0.296
3499,0.0,0.0,0.073,0.927,0.0,-0.6874
35,0.0,0.0,0.0,0.974,0.026,0.6597
350,0.0,0.0,0.0,0.957,0.043,0.5962
3500,-0.08766233766233766,0.5077922077922078,0.018,0.978,0.004,-0.8677
3501,0.0,0.0,0.0,1.0,0.0,0.0
3502,0.0,0.25,0.011,0.989,0.0,-0.296
3503,0.0,0.0,0.0,0.978,0.022,0.6124
3504,0.4,0.8,0.0,0.979,0.021,0.5106
3505,0.0,1.0,0.0,1.0,0.0,0.0
3506,0.0,0.0,0.034,0.966,0.0,-0.7783
3507,0.0,0.0,0.083,0.888,0.029,-0.6369
3508,0.36666666666666664,0.48333333333333334,0.0,0.987,0.013,0.5423
3509,0.6,0.9,0.0,0.955,0.045,0.5349
351,0.375,0.75,0.024,0.97,0.006,-0.7845
3510,-0.25,0.5,0.027,0.973,0.0,-0.6189
3511,0.0,0.0,0.048,0.952,0.0,-0.6874
3512,0.0,0.0,0.04,0.96,0.0,-0.6808
3513,0.0,0.0,0.0,0.98,0.02,0.4019
3514,0.19999999999999998,0.5499999999999999,0.009,0.967,0.024,0.4215
3515,0.8624999999999999,0.975,0.019,0.951,0.03,0.7815
3516,0.0,0.0,0.0,1.0,0.0,0.0
3517,0.0,0.0,0.0,1.0,0.0,0.0
3518,0.0,0.0,0.0,1.0,0.0,0.0
3519,0.0,0.25,0.028,0.972,0.0,-0.5267
352,0.05,1.0,0.0,1.0,0.0,0.0
3520,0.0,0.0,0.029,0.971,0.0,-0.7783
3521,0.0,0.0,0.0,1.0,0.0,0.0
3522,0.0,0.0,0.106,0.894,0.0,-0.6874
3523,-0.26666666666666666,0.5,0.024,0.976,0.0,-0.8807
3524,0.0,0.0,0.055,0.927,0.018,-0.8074
3525,0.0,0.0,0.023,0.977,0.0,-0.6808
3526,0.0,0.0,0.023,0.934,0.043,0.6808
3527,0.03333333333333333,0.06666666666666667,0.0,1.0,0.0,0.0
3528,0.31666666666666665,0.48333333333333334,0.023,0.972,0.005,-0.8126
3529,0.0,0.4,0.014,0.986,0.0,-0.5267
353,0.0,0.0,0.034,0.966,0.0,-0.296
3530,0.0,0.0,0.027,0.973,0.0,-0.6808
3531,0.0,0.0,0.028,0.966,0.006,-0.7188
3532,0.0,0.0,0.02,0.98,0.0,-0.5267
3533,0.7,0.9,0.032,0.968,0.0,-0.6187
3534,0.0,0.0,0.0,1.0,0.0,0.0
3535,0.1125,0.4,0.029,0.933,0.039,0.5093
3536,0.0,0.0,0.034,0.95,0.016,-0.4588
3537,0.0,0.0,0.026,0.974,0.0,-0.296
3538,0.0,0.0,0.0,1.0,0.0,0.0
3539,0.0,0.0,0.0,1.0,0.0,0.0
354,0.0,0.0,0.014,0.986,0.0,-0.296
3540,0.7,0.9,0.029,0.951,0.02,-0.25
3541,0.0,0.0,0.021,0.979,0.0,-0.8402
3542,0.0,0.0,0.03,0.97,0.0,-0.7177
3543,0.0,0.125,0.007,0.993,0.0,-0.296
3544,0.0,0.0,0.006,0.989,0.005,-0.128
3545,0.0,0.0,0.0,1.0,0.0,0.0
3546,0.0,0.0,0.0,1.0,0.0,0.0
3547,0.0,0.75,0.031,0.963,0.006,-0.7845
3548,0.16666666666666666,0.4166666666666667,0.044,0.931,0.025,-0.2185
3549,0.0,0.0,0.017,0.953,0.03,0.3818
355,0.0,0.25,0.01,0.955,0.035,0.7783
3550,0.0,0.0,0.0,1.0,0.0,0.0
3551,0.0,0.0,0.055,0.945,0.0,-0.9042
3552,-0.75,1.0,0.008,0.992,0.0,-0.4871
3553,0.0,0.0,0.047,0.953,0.0,-0.8442
3554,0.0,0.0,0.0,1.0,0.0,0.0
3555,0.0,0.0,0.009,0.991,0.0,-0.3595
3556,0.0,0.0,0.021,0.979,0.0,-0.34
3557,0.0,0.0,0.033,0.967,0.0,-0.8553
3558,0.0,0.0,0.0,1.0,0.0,0.0
3559,0.0,0.0,0.024,0.976,0.0,-0.5267
356,0.0,0.0,0.028,0.972,0.0,-0.6808
3560,0.0,0.0,0.0,1.0,0.0,0.0
3561,0.0,0.0,0.021,0.979,0.0,-0.296
3562,-0.1,0.1,0.028,0.951,0.021,-0.1984
3563,0.0,0.0,0.037,0.963,0.0,-0.8516
3564,0.0,0.0,0.0,0.985,0.015,0.4019
3565,0.0,0.0,0.0,1.0,0.0,0.0
3566,0.0,0.0,0.023,0.977,0.0,-0.296
3567,0.0,0.75,0.013,0.987,0.0,-0.5707
3568,0.0,0.0,0.0,0.98,0.02,0.4019
3569,0.0,0.0,0.0,0.989,0.011,0.1779
357,0.0,0.0,0.0,1.0,0.0,0.0
3570,0.05000000000000002,0.5,0.01,0.99,0.0,-0.296
3571,0.0,0.0,0.01,0.977,0.013,0.2023
3572,0.0,0.0,0.0,1.0,0.0,0.0
3573,0.0,0.0,0.0,1.0,0.0,0.0
3574,0.0,0.0,0.013,0.987,0.0,-0.296
3575,0.1,0.15000000000000002,0.0,1.0,0.0,0.0
3576,0.0,0.0,0.047,0.953,0.0,-0.8091
3577,0.0,0.0,0.017,0.983,0.0,-0.296
3578,-0.2333333333333333,0.7999999999999999,0.087,0.913,0.0,-0.8388
