,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,ID,Veracity,Author,Link,Category,Date,Tokens,Words,Types,Links Inside,Words Uppercase,Verbs,Subjuntive\Imperative Verbs,Nouns,Adjectives,Adverbs,Modal Verbs,Singular\Second Personal Pronouns,Plural First Personal Pronouns,Pronouns,Pausality,Characters,Average Sentence Length,Average Word Length,Percentage of Spelling Errors,Emotiveness,Diversity
561,561,561,561,561,1504,1504,true-meta-information," Por Gustavo Garcia, G1, Brasília ",https://g1.globo.com/politica/noticia/preocupado-com-delacoes-pmdb-quer-aliado-na-vice-presidencia-do-senado.ghtml,politica,2017-10-01 00:00:00,1371,1234,502,0,19,159,11,383,66,43,20,3,1,52,2.9782599999999997,5867,26.8261,4.75446,0.00162075,0.20110699999999998,0.40680700000000003
562,562,562,562,562,1505,1505,true-meta-information," Ellen R. Stofan, O Estado de S.Paulo ","http://alias.estadao.com.br/noticias/geral,marte--nos-aguarde,10000005655",ciencia_tecnologia,2015-12-26 00:00:00,1115,1012,498,0,18,135,4,297,68,46,24,0,3,53,2.39535,5159,23.5349,5.09783,0.0,0.263889,0.492095
563,563,563,563,563,1506,1506,true-meta-information," Por Gustavo Garcia, G1, Brasília ",https://g1.globo.com/politica/operacao-lava-jato/noticia/ministro-do-stj-nega-recurso-de-lula-que-apontava-parcialidade-de-sergio-moro.ghtml,politica,2017-09-21 00:00:00,591,536,247,0,6,67,2,172,29,11,11,0,0,14,2.5,2617,24.3636,4.88246,0.00186567,0.167364,0.460821
564,564,564,564,564,1507,1507,true-meta-information, O Estado de S. Paulo ,"http://internacional.estadao.com.br/noticias/geral,coreia-do-norte-dispara-missil-de-curto-alcance-na-costa-leste-do-pais,1849143",sociedade_cotidiano,2016-03-29 00:00:00,367,341,190,0,7,32,0,108,30,5,3,0,0,10,2.0,1611,26.2308,4.72434,0.0,0.25,0.557185
565,565,565,565,565,1508,1508,true-meta-information, Por BBC ,https://g1.globo.com/mundo/noticia/lava-jato-avanca-no-exterior-e-coloca-governos-da-america-latina-sob-suspeita.ghtml,politica,2017-09-02 00:00:00,1625,1458,606,0,17,207,5,455,66,46,33,0,0,60,2.9821400000000002,7728,26.0357,5.30041,0.0,0.169184,0.415638
566,566,566,566,566,1509,1509,true-meta-information, Por G1 BA ,https://g1.globo.com/ba/bahia/carnaval/2018/noticia/parto-de-ivete-titi-no-ile-declaracoes-de-preta-e-claudia-roupa-de-alinne-e-memes-marcam-3-dia-de-carnaval-em-salvador.ghtml,sociedade_cotidiano,2018-11-02 00:00:00,1830,1530,616,None,3,178,3,507,73,54,8,3,0,53,3.2967,6982,16.8132,4.5634,0.00326797,0.185401,0.40261399999999997
567,567,567,567,567,151,151,true-meta-information,Marianna Holanda,"http://politica.estadao.com.br/noticias/geral,federais-deflagram-operacao-eleicoes,70002122872",politica,2017-12-17 00:00:00,898,753,406,None,7,116,2,191,38,53,15,0,0,56,4.02778,3654,20.9167,4.85259,0.0,0.296417,0.539177
568,568,568,568,568,1510,1510,true-meta-information," Por Alessandra Modzeleski e Fernanda Calgaro, G1, Brasília ",https://g1.globo.com/politica/noticia/diante-de-crise-politica-partidos-mudam-de-nome-para-atrair-eleitores-em-2018.ghtml,politica,2017-12-08 00:00:00,1349,1124,523,None,14,198,6,329,53,53,21,0,2,60,3.62903,5495,18.129,4.88879,0.00088968,0.201139,0.4653020000000001
569,569,569,569,569,1511,1511,true-meta-information, Por G1 ,https://g1.globo.com/resumo-do-dia/noticia/terca-feira-5-de-setembro-de-2017.ghtml,politica,2017-05-09 00:00:00,901,814,448,0,7,113,1,251,40,27,19,0,0,29,2.07143,3867,19.381,4.75061,0.00614251,0.184066,0.550369
570,570,570,570,570,1512,1512,true-meta-information," Por G1, com informações do Jornal Hoje, Brasília ",https://g1.globo.com/politica/operacao-lava-jato/noticia/delator-diz-que-odebrecht-enviou-mensagem-a-dilma-sobre-doacoes-irregulares.ghtml,politica,2017-04-17 00:00:00,978,851,351,0,5,154,7,243,26,46,19,8,0,59,3.43243,4367,23.0,5.13161,0.00705053,0.18136,0.41245600000000004
571,571,571,571,571,1513,1513,true-meta-information, Por Jornal Nacional ,https://g1.globo.com/politica/noticia/ex-executivos-confirmam-caixa-dois-da-odebrecht-nas-campanhas-de-2014.ghtml,politica,2017-03-03 00:00:00,1438,1297,447,None,7,194,7,368,26,46,31,1,0,71,2.27419,6271,20.9194,4.835,0.0,0.128114,0.344641
572,572,572,572,572,1514,1514,true-meta-information," Isabela Palhares e Juliana Diógenes, O Estado de S.Paulo ","http://brasil.estadao.com.br/noticias/geral,o-desafio-de-quem-quer-definir-seu-proprio-destino,70002218355",sociedade_cotidiano,2018-08-03 00:00:00,1138,974,508,None,3,196,16,237,50,55,23,14,3,88,3.28,4512,19.48,4.63244,0.00205339,0.24249400000000002,0.5215609999999999
573,573,573,573,573,1515,1515,true-meta-information," Ricardo Brandt, Julia Affonso e Fausto Macedo ",http://politica.estadao.com.br/blogs/fausto-macedo/carta-de-desfiliacao-de-palocci-liga-lula-dilma-e-pt-a-corrupcao/,politica,2017-09-28 00:00:00,2139,1892,750,0,10,250,10,580,84,57,39,0,1,98,3.9838699999999996,8987,30.5161,4.75,0.00158562,0.16988,0.396406
574,574,574,574,574,1516,1516,true-meta-information," Por Taís Laporta, G1 ",https://g1.globo.com/economia/noticia/usar-bitcoin-como-dinheiro-e-vantajoso-g1-foi-as-compras-e-mostra-o-resultado.ghtml,tv_celebridades,2018-02-21 00:00:00,2000,1758,677,0,19,287,4,482,110,108,28,0,0,94,2.6888900000000002,8115,19.5333,4.61604,0.0278726,0.283485,0.38509699999999997
575,575,575,575,575,1517,1517,true-meta-information," Por Ana Carolina Moreno, G1 ",https://g1.globo.com/educacao/noticia/desde-pequenas-meninas-ja-consideram-a-engenharia-uma-atividade-so-para-meninos-diz-estudo.ghtml,politica,2018-09-03 00:00:00,1462,1268,549,None,1,204,5,361,51,88,15,5,0,99,3.3448300000000004,6122,21.8621,4.82808,0.0,0.246018,0.432965
576,576,576,576,576,1518,1518,true-meta-information, Por BBC ,https://g1.globo.com/economia/noticia/protecionismo-atual-tem-semelhancas-com-disputas-que-levaram-a-guerra-mundial-diz-historiador.ghtml,politica,2018-03-13 00:00:00,2282,2024,689,None,37,316,5,547,170,129,54,1,0,155,2.77419,9949,21.7634,4.91551,0.00148221,0.346466,0.340415
577,577,577,577,577,1519,1519,true-meta-information," Por Flávia Cristini e Raquel Freitas, G1 MG, Belo Horizonte ",https://g1.globo.com/minas-gerais/noticia/frisou-que-nao-agrediu-a-esposa-gravida-diz-delegada-sobre-depoimento-do-cantor-victor.ghtml,sociedade_cotidiano,2017-03-13 00:00:00,933,796,338,0,3,136,3,229,26,43,15,1,0,46,3.3414599999999997,3833,19.4146,4.81533,0.00125628,0.18904100000000001,0.424623
578,578,578,578,578,152,152,true-meta-information,Fabio Fabrini,http://politica.estadao.com.br/blogs/fausto-macedo/veja-fernando-henrique-cardoso-como-testemunha-de-defesa-de-lula/,politica,2017-09-14 00:00:00,167,156,103,None,1,15,2,52,7,1,1,0,0,3,2.75,784,39.0,5.02564,0.0,0.119403,0.6602560000000001
579,579,579,579,579,1520,1520,true-meta-information, Por G1 ,https://g1.globo.com/agenda-do-dia/noticia/quinta-feira-11-de-maio.ghtml,politica,2017-11-05 00:00:00,603,526,342,0,10,72,7,168,30,14,7,0,0,17,1.87805,2346,12.8293,4.4600800000000005,0.00190114,0.183333,0.6501899999999999
580,580,580,580,580,1521,1521,true-meta-information," Vera Rosa, O Estado de S.Paulo ","http://politica.estadao.com.br/noticias/geral,moreira-franco-considera-sabia-tentativa-de-meirelles-de-por-de-pe-candidatura,70002230583",tv_celebridades,2018-03-16 00:00:00,679,583,311,None,14,92,7,170,32,28,14,0,0,24,3.84,2764,23.32,4.74099,0.0,0.229008,0.5334479999999999
581,581,581,581,581,1522,1522,true-meta-information, Por G1 RS ,https://g1.globo.com/rs/rio-grande-do-sul/musica/noticia/fenadoce-cancela-show-de-victor-e-leo-por-reacoes-publicas-apos-suspeita-de-agressao.ghtml,sociedade_cotidiano,2017-04-19 00:00:00,882,759,348,0,3,122,2,214,21,25,14,7,0,62,3.0,3437,18.5122,4.52833,0.00395257,0.136905,0.45849799999999996
582,582,582,582,582,1523,1523,true-meta-information," Por Karina Trevizan, G1 ",https://g1.globo.com/rj/rio-de-janeiro/carnaval/2018/noticia/estacio-porto-da-pedra-e-jacarepagua-se-destacam-no-1-dia-de-desfiles-da-serie-a-no-rio.ghtml,sociedade_cotidiano,2018-10-02 00:00:00,1503,1320,619,0,0,165,2,434,62,51,24,0,0,70,2.90476,6466,20.9524,4.89848,0.00151515,0.188648,0.4689390000000001
583,583,583,583,583,1524,1524,true-meta-information," Ricardo Brandt, Fábio Serapião, Fabio Leite, Beatriz Bulla e Julia Affonso ",http://politica.estadao.com.br/blogs/fausto-macedo/delator-entregou-planilha-temer-documentos-e-anotacao-de-partilha-dos-r-15-mi-de-propinas-pagos-em-2014/,politica,2017-05-25 00:00:00,2593,2215,806,0,36,371,15,651,36,77,36,15,0,140,3.6346199999999995,10334,21.2981,4.6654599999999995,0.000902935,0.110568,0.363883
584,584,584,584,584,1525,1525,true-meta-information, José Nêumanne ,http://politica.estadao.com.br/blogs/neumanne/muy-amigos/,ciencia_tecnologia,2017-10-17 00:00:00,1910,1686,709,0,18,237,14,471,65,75,27,9,1,107,3.44615,7990,25.9385,4.7390300000000005,0.0029656,0.19774,0.420522
585,585,585,585,585,1526,1526,true-meta-information," Por Aline Aguiar, Fantástico, Belo Horizonte ",https://g1.globo.com/minas-gerais/noticia/cantor-victor-nega-agressao-a-mulher-absolutamente-eu-nunca-agredi-ninguem-na-minha-vida.ghtml,sociedade_cotidiano,2017-02-26 00:00:00,1365,1171,467,0,4,217,9,312,33,79,24,18,0,117,2.8529400000000003,5586,17.2206,4.7702800000000005,0.0,0.21172,0.398804
586,586,586,586,586,1527,1527,true-meta-information," Por Bom Dia SP, São Paulo ",https://g1.globo.com/sp/sao-paulo/noticia/professores-municipais-retornam-as-aulas-em-sp-apos-20-dias-de-paralisacao.ghtml,sociedade_cotidiano,2018-03-28 00:00:00,1037,893,406,None,3,141,6,269,38,28,24,2,0,32,2.82353,4311,17.5098,4.82755,0.0,0.160976,0.454647
587,587,587,587,587,1528,1528,true-meta-information," Por Flávia Cristini, G1 MG, Belo Horizonte ",https://g1.globo.com/minas-gerais/noticia/laudo-do-iml-e-negativo-para-agressao-contra-mulher-do-cantor-victor-diz-policia.ghtml,tv_celebridades,2017-03-13 00:00:00,874,751,322,0,4,124,3,233,21,27,21,1,0,39,3.075,3581,18.775,4.76831,0.0,0.134454,0.428762
588,588,588,588,588,1529,1529,true-meta-information, Por Jornal da EPTV 2ª edição ,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/preso-ex-presidente-da-camara-de-ribeirao-preto-faz-operacao-no-nariz-em-hospital-particular-e-acompanhado-da-mulher.ghtml,politica,2017-03-11 00:00:00,720,640,317,None,7,84,2,193,26,20,13,0,0,20,2.96296,3223,23.7037,5.03594,0.0,0.16606500000000002,0.495313
589,589,589,589,589,153,153,true-meta-information,O Estado de S.Paulo,"http://opiniao.estadao.com.br/noticias/geral,rendimento-ajuda-a-recuperacao-das-cadernetas,70002140858",sociedade_cotidiano,2018-07-01 00:00:00,483,436,208,None,12,43,2,127,29,18,3,0,0,8,2.61111,2045,24.2222,4.69037,0.0,0.276471,0.47706400000000004
590,590,590,590,590,1530,1530,true-meta-information," Por Gustavo Garcia, G1, Brasília ",https://g1.globo.com/politica/noticia/conheca-os-candidatos-declarados-a-presidencia-do-senado.ghtml,politica,2017-01-02 00:00:00,1611,1410,591,0,26,152,4,455,65,40,16,0,0,65,2.91304,6829,20.4348,4.84326,0.00070922,0.172982,0.419149
591,591,591,591,591,1531,1531,true-meta-information, O Estado de S.Paulo ,"http://politica.estadao.com.br/noticias/geral,veja-quem-sao-os-presos-pela-operacao-de-hoje-da-policia-federal,70002247278",politica,2018-03-29 00:00:00,534,478,264,0,2,61,2,146,17,16,13,0,0,12,2.8,2328,23.9,4.87029,0.0,0.15942,0.552301
592,592,592,592,592,1532,1532,true-meta-information, Luiz Vassallo ,http://politica.estadao.com.br/blogs/fausto-macedo/pf-testa-810-bilhoes-de-senhas-mas-nao-abre-arquivos-de-operador-do-pmdb/,politica,2017-09-10 00:00:00,786,706,356,0,18,87,4,220,28,24,10,0,0,23,2.75862,3497,24.3448,4.95326,0.0141643,0.169381,0.504249
593,593,593,593,593,1533,1533,true-meta-information, Estado da Arte ,http://cultura.estadao.com.br/blogs/estado-da-arte/foco-o-classicismo-de-brian-de-palma/,tv_celebridades,2018-03-16 00:00:00,2717,2382,1012,0,0,361,10,602,100,103,27,2,1,293,4.78571,11103,34.0286,4.66121,0.0054576,0.2108,0.424853
594,594,594,594,594,1534,1534,true-meta-information, Por G1 Rio e RPC ,https://g1.globo.com/rio-de-janeiro/noticia/agentes-da-policia-federal-cumprem-mandados-da-lava-jato-no-rio.ghtml,politica,2017-05-26 00:00:00,966,858,377,0,16,103,0,260,30,20,31,0,0,30,2.91892,4082,23.1892,4.75758,0.0034965000000000005,0.137741,0.43939399999999995
595,595,595,595,595,1535,1535,true-meta-information," Daniel Weterman, O Estado de S.Paulo ","http://brasil.estadao.com.br/noticias/geral,secretario-do-rn-diz-que-massacre-foi-inevitavel-e-que-estado-agiu-bem,10000100373",tv_celebridades,2017-01-16 00:00:00,578,501,261,0,2,96,3,137,20,18,14,1,0,30,3.20833,2496,20.875,4.9820400000000005,0.0,0.16309,0.520958
596,596,596,596,596,1536,1536,true-meta-information," Ricardo Brandt, enviado especial a Curitiba, Fausto Macedo, Julia Affonso e Luiz Vassallo ",http://politica.estadao.com.br/blogs/fausto-macedo/registro-de-2013-da-odebrecht-tem-lula-e-200-inclui-100-nao-300/,sociedade_cotidiano,2017-09-15 00:00:00,1235,1051,436,0,9,160,0,311,22,36,16,12,0,86,3.83333,4726,21.8958,4.49667,0.0038058999999999996,0.123142,0.414843
597,597,597,597,597,1537,1537,true-meta-information, Julia Affonso e Fausto Macedo ,http://politica.estadao.com.br/blogs/fausto-macedo/levy-fidelix-e-condenado-em-r-25-mil-por-declaracoes-homofobicas/,sociedade_cotidiano,2017-02-22 00:00:00,625,536,282,0,10,82,5,143,26,24,15,1,1,20,2.96667,2590,17.8667,4.83209,0.00186567,0.22222199999999998,0.526119
598,598,598,598,598,1538,1538,true-meta-information," Por Renan Ramalho e Fernanda Calgaro, G1, Brasília ",https://g1.globo.com/politica/noticia/tse-rejeita-quatro-preliminares-propostas-pelas-defesas-de-dilma-e-temer.ghtml,politica,2017-06-06 00:00:00,902,796,359,0,16,107,9,268,31,26,12,0,0,24,3.92593,4047,29.4815,5.084169999999999,0.00251256,0.152,0.45100500000000004
599,599,599,599,599,1539,1539,true-meta-information, Por BBC ,https://g1.globo.com/bemestar/noticia/o-estranho-caso-do-mergulhador-cujo-corpo-comecou-a-inchar-inexplicavelmente.ghtml,tv_celebridades,2018-02-21 00:00:00,2508,2173,894,0,7,434,15,530,98,153,62,9,2,222,2.65873,10006,17.246,4.60469,0.00230097,0.260373,0.41141300000000003
600,600,600,600,600,154,154,true-meta-information,Thiago Faria,"http://politica.estadao.com.br/noticias/geral,verba-pagou-ate-show-de-wesley-safadao,70002141121",politica,2018-07-01 00:00:00,622,533,290,None,25,61,5,169,16,16,9,0,0,17,3.2963,2402,19.7407,4.50657,0.00187617,0.13913,0.54409
601,601,601,601,601,1540,1540,true-meta-information, Por BBC ,https://g1.globo.com/ciencia-e-saude/noticia/de-radiacao-em-satelites-a-tempestades-solares-como-uma-mudanca-nos-polos-magneticos-da-terra-pode-nos-afetar.ghtml,ciencia_tecnologia,2017-11-25 00:00:00,1412,1186,509,None,2,197,5,319,89,72,23,0,3,88,3.3235300000000003,6059,17.4412,5.10877,0.0,0.31201599999999996,0.429174
602,602,602,602,602,1541,1541,true-meta-information, Rodrigo Fonseca ,http://cultura.estadao.com.br/blogs/p-de-pop/as-bossas-de-uma-berlinale-no-latido-de-wes-anderson/,politica,2018-02-14 00:00:00,1419,1210,724,0,16,108,0,393,63,20,11,1,0,52,5.358969999999999,5736,31.0256,4.7405,0.00661157,0.165669,0.5983470000000001
603,603,603,603,603,1542,1542,true-meta-information," Julia Affonso, Marcelo Osakabe e Marianna Holanda ",http://politica.estadao.com.br/blogs/fausto-macedo/advogado-chega-a-pf-para-entregar-passaporte-de-lula/,politica,2018-01-26 00:00:00,538,481,272,0,5,65,1,149,20,13,10,0,2,15,2.59091,2250,21.8636,4.67775,0.0,0.15420599999999998,0.565489
604,604,604,604,604,1543,1543,true-meta-information, Por G1 ,https://g1.globo.com/agenda-do-dia/noticia/sexta-feira-6-de-outubro.ghtml,politica,2017-06-10 00:00:00,701,624,351,None,11,77,3,181,34,28,12,0,0,28,2.40625,2965,19.5,4.7516,0.00160256,0.24031,0.5625
605,605,605,605,605,1544,1544,true-meta-information," Por Luciana Amaral, G1, Brasília ",https://g1.globo.com/politica/noticia/planalto-busca-nome-do-pmdb-para-assumir-secretaria-da-juventude.ghtml,sociedade_cotidiano,2017-11-01 00:00:00,591,514,255,0,5,80,3,151,19,23,19,0,0,14,4.27778,2454,28.5556,4.7743199999999995,0.0,0.181818,0.496109
606,606,606,606,606,1545,1545,true-meta-information, Por G1 ,https://g1.globo.com/resumo-do-dia/noticia/segunda-feira-30-de-outubro-de-2017.ghtml,politica,2017-10-30 00:00:00,1024,893,493,0,4,137,5,253,34,40,22,0,0,38,2.4717,4156,16.8491,4.653980000000002,0.005599100000000001,0.189744,0.552072
607,607,607,607,607,1546,1546,true-meta-information," Por Karina Trevizan, G1 ",https://g1.globo.com/economia/noticia/criacao-de-empregos-sera-retomada-ainda-neste-ano-diz-meirelles.ghtml,politica,2017-04-05 00:00:00,602,510,259,0,0,103,3,130,19,31,26,5,2,37,3.1724099999999997,2460,17.5862,4.82353,0.0,0.214592,0.507843
608,608,608,608,608,1547,1547,true-meta-information," Por G1, Brasília ",https://g1.globo.com/politica/noticia/no-twitter-temer-diz-que-conversou-por-mais-de-1h-com-velloso-cotado-para-a-justica.ghtml,politica,2017-02-15 00:00:00,482,421,209,0,3,83,3,106,14,21,13,3,0,25,2.65217,2043,18.3043,4.85273,0.0023753,0.185185,0.49643699999999996
609,609,609,609,609,1548,1548,true-meta-information," Por Tahiane Stochero, G1, Porto Príncipe ",https://g1.globo.com/mundo/noticia/dopaz-conheca-a-tropa-de-elite-que-o-brasil-levou-para-pacificar-as-favelas-violentas-do-haiti.ghtml,politica,2017-09-20 00:00:00,1390,1239,533,None,17,153,4,406,79,34,14,0,1,40,3.8717900000000003,6068,31.7692,4.8975,0.000807102,0.202147,0.43018599999999996
610,610,610,610,610,1549,1549,true-meta-information, Por G1 Itapetininga e Região ,https://g1.globo.com/sp/itapetininga-regiao/noticia/retrospectiva-2017-confira-os-principais-fatos-do-ano-em-itapetininga-e-regiao.ghtml,tv_celebridades,2017-12-30 00:00:00,3007,2631,1046,0,45,402,29,762,90,104,61,0,0,100,2.55782,11947,17.898,4.5408599999999995,0.000760167,0.166667,0.397567
611,611,611,611,611,155,155,true-meta-information,"Breno Pires, Leonêncio Nossa E Daniel Weterman","http://politica.estadao.com.br/noticias/geral,ministros-divergem-sobre-uso-de-delacao-da-odebrecht,70001831290",politica,2017-08-06 00:00:00,475,429,230,None,1,91,3,112,21,23,17,5,0,38,2.42105,2077,22.5789,4.84149,0.0023309999999999997,0.21674899999999997,0.536131
612,612,612,612,612,1550,1550,true-meta-information, Redação ,http://politica.estadao.com.br/blogs/fausto-macedo/pf-avanca-sobre-ex-ministros-do-primeiro-escalao-de-lula-e-dilma/,politica,2015-11-09 00:00:00,626,573,290,None,6,59,1,162,17,14,10,0,0,19,3.11765,2830,33.7059,4.9389199999999995,0.0,0.140271,0.506108
613,613,613,613,613,1551,1551,true-meta-information," Maria Fernanda Rodrigues, O Estado de S. Paulo ","http://cultura.estadao.com.br/noticias/literatura,icone-do-feminismo-gloria-steinem-fala-sobre-sua-biografia-lancada-agora-no-brasil,70001950932",politica,2017-08-26 00:00:00,1524,1336,610,0,2,248,8,288,83,114,27,6,6,157,2.68571,6019,19.0857,4.5052400000000015,0.0007485030000000001,0.367537,0.45658699999999997
614,614,614,614,614,1552,1552,true-meta-information," Ricardo Brandt, Julia Affonso, Fausto Macedo e Luiz Vassallo ",http://politica.estadao.com.br/blogs/fausto-macedo/pt-e-mdb-cederam-01-das-faturas-de-propina-de-belo-monte-ao-professor-diz-delator/,politica,2018-10-03 00:00:00,2292,1969,753,0,52,235,5,612,45,56,34,2,1,76,4.48611,9427,27.3472,4.78771,0.0,0.119244,0.3824280000000001
615,615,615,615,615,1553,1553,true-meta-information," Fabio Serapião e Fábio Fabrini, de Brasília ",http://politica.estadao.com.br/blogs/fausto-macedo/lula-vira-reu-por-venda-de-mp-de-incentivos-fiscais-a-montadoras/,sociedade_cotidiano,2017-09-19 00:00:00,1315,1166,584,None,49,166,7,336,50,42,30,2,2,59,3.3111099999999998,5898,25.9111,5.05832,0.00171527,0.183267,0.500858
616,616,616,616,616,1554,1554,true-meta-information, José Nêumanne ,http://politica.estadao.com.br/blogs/neumanne/os-refugiados-do-brasil/,politica,2017-08-25 00:00:00,2040,1805,814,0,20,215,10,551,91,74,21,0,1,86,2.9746799999999998,8860,22.8481,4.90859,0.00387812,0.215405,0.45097
617,617,617,617,617,1555,1555,true-meta-information, Por G1 ,https://g1.globo.com/mundo/noticia/proposta-de-constituinte-na-venezuela-e-fraude-diz-secretario-geral-da-oea.ghtml,tv_celebridades,2017-02-05 00:00:00,963,813,386,0,5,127,8,232,59,20,9,0,2,41,3.84615,4221,20.8462,5.19188,0.00246002,0.220056,0.474785
618,618,618,618,618,1556,1556,true-meta-information, Por Deutsche Welle ,https://g1.globo.com/natureza/noticia/o-g20-como-campo-de-batalha-sobre-o-clima.ghtml,politica,2017-05-07 00:00:00,1131,988,484,0,24,138,9,272,82,36,16,0,0,58,3.66667,5026,25.3333,5.08704,0.00101215,0.28780500000000003,0.489879
619,619,619,619,619,1557,1557,true-meta-information," Por Rodrigo Ortega, G1 ",https://g1.globo.com/pop-arte/musica/noticia/u2-ainda-quer-salvar-o-mundo-e-manter-sua-propria-relevancia-em-songs-of-experience-g1-ouviu.ghtml,politica,2017-01-12 00:00:00,1100,914,467,None,13,138,6,243,68,63,9,5,0,61,3.15254,3948,15.4915,4.31947,0.0207877,0.343832,0.510941
